Unnamed: 0,Unnamed: 1,Measured data,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Estimated data,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Site Time,POA Sensor,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",INV Sum,INV 1,INV 2,INV 3,INV 4,INV 5,INV 6,INV Sum
2022-10-02 23:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 00:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 01:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 02:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 03:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 04:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 05:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 06:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 07:00:00,11.74678,,,5.444138,,,6.154068,11.598206,0,0,5.444138,0,0,6.154068,11.598206
2022-10-03 08:00:00,45.9514,,,45.26045,,,44.80708,90.06753,0,0,45.26045,0,0,44.80708,90.06753
2022-10-03 09:00:00,120.2847,1,1,114.7215,0,1,114.1735,231.895,1,1,114.7215,114.7215,1,114.1735,346.61650000000003
2022-10-03 10:00:00,101.9685,1,1,97.85708,0,1,97.16626,198.02334,1,1,97.85708,97.85708,1,97.16626,295.88041999999996
2022-10-03 11:00:00,209.9409,1,1,200.0357,0,1,204.3038,407.3395,1,1,200.0357,204.3038,1,204.3038,611.6433
2022-10-03 12:00:00,331.95,1,1,304.2819,0,1,309.1877,616.4696,1,1,304.2819,309.1877,1,309.1877,925.6573000000001
2022-10-03 13:00:00,206.6873,1,1,197.5532,0,1,197.9254,398.47860000000003,1,1,197.5532,197.9254,1,197.9254,596.404
2022-10-03 14:00:00,246.2281,1,1,226.1177,0,1,226.7543,455.872,1,1,226.1177,226.7543,1,226.7543,682.6263
2022-10-03 15:00:00,286.1948,1,1,259.3593,0,1,264.1682,526.5275,1,1,259.3593,264.1682,1,264.1682,790.6957
2022-10-03 16:00:00,154.5616,1,1,139.0175,0,1,142.4567,284.4742,1,1,139.0175,142.4567,1,142.4567,426.9309
2022-10-03 17:00:00,64.00594,1,1,58.66859,0,1,57.56488,119.23347000000001,1,1,58.66859,58.66859,1,57.56488,177.90206
2022-10-03 18:00:00,11.91479,,,10.03298,,,10.2061,20.23908,0,0,10.03298,0,0,10.2061,20.23908
2022-10-03 19:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 20:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 21:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 22:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-03 23:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 00:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 01:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 02:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 03:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 04:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 05:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 06:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 07:00:00,11.41259,,,5.775659,,,6.341759,12.117418,0,0,5.775659,0,0,6.341759,12.117418
2022-10-04 08:00:00,216.2362,1,1,207.2023,0,1,179.5776,389.7799,1,1,207.2023,207.2023,1,179.5776,596.9822
2022-10-04 09:00:00,518.8867,1,1,493.7425,0,1,497.9225,994.665,1,1,493.7425,497.9225,1,497.9225,1492.5875
2022-10-04 10:00:00,742.0096,1,1,718.8754,0,1,720.4747,1442.3501,1,1,718.8754,720.4747,1,720.4747,2162.8248000000003
2022-10-04 11:00:00,914.0346,1,1,756.15,0,1,820.5673,1579.7173,1,1,756.15,820.5673,1,820.5673,2400.2846
2022-10-04 12:00:00,715.8979,1,1,622.8506,0,1,593.1602,1219.0108,1,1,622.8506,622.8506,1,593.1602,1841.8614
2022-10-04 13:00:00,449.2925,1,1,418.3875,0,1,406.6212,828.0087,1,1,418.3875,418.3875,1,406.6212,1246.3962
2022-10-04 14:00:00,536.1132,1,1,506.9396,0,1,479.0368,988.9764,1,1,506.9396,506.9396,1,479.0368,1495.916
2022-10-04 15:00:00,363.0908,1,1,327.9882,0,1,328.4982,659.4864,1,1,327.9882,328.4982,1,328.4982,987.9846
2022-10-04 16:00:00,309.4484,1,1,302.2011,0,1,283.8705,589.0716,1,1,302.2011,302.2011,1,283.8705,891.2727
2022-10-04 17:00:00,114.8783,1,1,113.6701,0,1,113.4012,230.0713,1,1,113.6701,113.6701,1,113.4012,343.7414
2022-10-04 18:00:00,16.5689,,,16.75324,,,16.85222,33.60546,0,0,16.75324,0,0,16.85222,33.60546
2022-10-04 19:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 20:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 21:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 22:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-04 23:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 00:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 01:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 02:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 03:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 04:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 05:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 06:00:00,0,,,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 07:00:00,52.4434,1,1,24.59333,0,0,22.14603,48.739360000000005,1,1,24.59333,24.59333,24.59333,22.14603,97.92602
2022-10-05 08:00:00,275.7344,1,1,236.1641,0,1,241.587,480.75109999999995,1,1,236.1641,241.587,1,241.587,722.3380999999999
2022-10-05 09:00:00,504.6668,1,1,479.2891,0,1,483.8205,966.1096,1,1,479.2891,483.8205,1,483.8205,1449.9301
2022-10-05 10:00:00,724.7018,1,1,693.9913,0,1,695.2472,1392.2385,1,1,693.9913,695.2472,1,695.2472,2087.4857
2022-10-05 11:00:00,775.9038,1,1,719.8015,0,1,720.2825,1443.084,1,1,719.8015,720.2825,1,720.2825,2163.3665
2022-10-05 12:00:00,701.7761,1,1,595.6194,0,1,568.5032,1167.1226000000001,1,1,595.6194,595.6194,1,568.5032,1762.7420000000002
2022-10-05 13:00:00,928.114,473.8049,221.4161,569.1577,1,1,516.2725,1782.6512,473.8049,221.4161,569.1577,1,1,516.2725,1782.6512
2022-10-05 14:00:00,655.9749,507.9125,570.4363,488.1726,0,0,467.7921,2034.3135000000002,507.9125,570.4363,488.1726,570.4363,570.4363,467.7921,3175.1861
2022-10-05 15:00:00,423.1292,325.9093,361.6383,375.4046,1,1,362.3233,1427.2755,325.9093,361.6383,375.4046,1,1,362.3233,1427.2755
2022-10-05 16:00:00,311.7534,251.5263,256.1634,299.2509,1,1,261.7308,1070.6714,251.5263,256.1634,299.2509,1,1,261.7308,1070.6714
2022-10-05 17:00:00,259.8929,213.9787,227.4046,249.7353,1,1,247.4187,940.5373,213.9787,227.4046,249.7353,1,1,247.4187,940.5373
2022-10-05 18:00:00,42.28255,27.27876,29.92352,36.76704,,,36.77074,130.74006000000003,27.27876,29.92352,36.76704,0,0,36.77074,130.74006000000003
2022-10-05 19:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 20:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 21:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 22:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-05 23:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 00:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 01:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 02:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 03:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 04:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 05:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 06:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 07:00:00,51.53933,18.18571,20.62691,24.64828,1,1,23.20773,88.66863,18.18571,20.62691,24.64828,1,1,23.20773,88.66863
2022-10-06 08:00:00,267.4353,207.1258,239.0252,232.9698,1,1,234.2877,915.4085,207.1258,239.0252,232.9698,1,1,234.2877,915.4085
2022-10-06 09:00:00,502.7532,464.3297,484.1648,475.4207,1,1,478.5555,1904.4706999999999,464.3297,484.1648,475.4207,1,1,478.5555,1904.4706999999999
2022-10-06 10:00:00,706.561,647.4073,664.6375,664.3675,1,1,666.4446,2644.8568999999998,647.4073,664.6375,664.3675,1,1,666.4446,2644.8568999999998
2022-10-06 11:00:00,850.2315,760.4421,780.5809,785.7937,1,1,786.7529,3115.5696000000003,760.4421,780.5809,785.7937,1,1,786.7529,3115.5696000000003
2022-10-06 12:00:00,928.0789,813.3821,829.6303,831.796,1,1,832.2095,3309.0179,813.3821,829.6303,831.796,1,1,832.2095,3309.0179
2022-10-06 13:00:00,929.9384,809.3712,828.9917,832.8884,1,1,832.8891,3306.1403999999998,809.3712,828.9917,832.8884,1,1,832.8891,3306.1403999999998
2022-10-06 14:00:00,695.0345,713.9658,778.8914,664.4995,1,1,770.5114,2929.8680999999997,713.9658,778.8914,664.4995,1,1,770.5114,2929.8680999999997
2022-10-06 15:00:00,470.5984,454.4679,424.0637,507.0421,1,1,542.1842,1929.7579,454.4679,424.0637,507.0421,1,1,542.1842,1929.7579
2022-10-06 16:00:00,485.4246,418.2688,384.9735,408.3049,1,1,429.6516,1643.1988,418.2688,384.9735,408.3049,1,1,429.6516,1643.1988
2022-10-06 17:00:00,198.0177,162.4304,172.1409,206.6687,1,1,187.8241,731.0641,162.4304,172.1409,206.6687,1,1,187.8241,731.0641
2022-10-06 18:00:00,38.82742,26.60604,29.02249,35.25409,,,34.61547,125.49809,26.60604,29.02249,35.25409,0,0,34.61547,125.49809
2022-10-06 19:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 20:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 21:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 22:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-06 23:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 00:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 01:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 02:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 03:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 04:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 05:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 06:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 07:00:00,47.11486,16.49089,19.44117,23.12066,,,21.32804,80.38076000000001,16.49089,19.44117,23.12066,0,0,21.32804,80.38076000000001
2022-10-07 08:00:00,230.5441,201.754,230.9348,227.0337,1,1,226.7075,888.4300000000001,201.754,230.9348,227.0337,1,1,226.7075,888.4300000000001
2022-10-07 09:00:00,501.2271,466.3432,485.5856,479.644,1,1,480.8844,1914.4571999999998,466.3432,485.5856,479.644,1,1,480.8844,1914.4571999999998
2022-10-07 10:00:00,715.5964,651.1692,669.2897,668.329,1,1,670.2048,2660.9927,651.1692,669.2897,668.329,1,1,670.2048,2660.9927
2022-10-07 11:00:00,861.0745,763.6192,785.5483,790.8257,1,1,790.1584,3132.1516,763.6192,785.5483,790.8257,1,1,790.1584,3132.1516
2022-10-07 12:00:00,936.4681,816.1961,832.1526,832.8231,1,1,832.8645,3316.0363,816.1961,832.1526,832.8231,1,1,832.8645,3316.0363
2022-10-07 13:00:00,933.3334,808.0885,827.0125,832.7778,1,1,832.7572,3302.636,808.0885,827.0125,832.7778,1,1,832.7572,3302.636
2022-10-07 14:00:00,853.7745,740.8186,764.8739,785.9116,1,1,784.6885,3078.2925999999998,740.8186,764.8739,785.9116,1,1,784.6885,3078.2925999999998
2022-10-07 15:00:00,702.5118,615.3485,639.6319,663.0801,1,1,659.7514,2579.8119,615.3485,639.6319,663.0801,1,1,659.7514,2579.8119
2022-10-07 16:00:00,486.2162,427.5628,447.8246,472.07,1,1,467.2074,1816.6648,427.5628,447.8246,472.07,1,1,467.2074,1816.6648
2022-10-07 17:00:00,254.1176,206.5777,219.7987,240.1658,1,1,237.4624,906.0046,206.5777,219.7987,240.1658,1,1,237.4624,906.0046
2022-10-07 18:00:00,19.60965,18.43154,20.02195,23.82659,,,23.3341,85.61418,18.43154,20.02195,23.82659,0,0,23.3341,85.61418
2022-10-07 19:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 20:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 21:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 22:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-07 23:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 00:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 01:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 02:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 03:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 04:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 05:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 06:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 07:00:00,43.25584,19.66502,21.3087,23.15536,,,21.91859,86.04767,19.66502,21.3087,23.15536,0,0,21.91859,86.04767
2022-10-08 08:00:00,179.2969,145.0053,161.8134,164.7128,1,1,158.2624,631.7939000000001,145.0053,161.8134,164.7128,1,1,158.2624,631.7939000000001
2022-10-08 09:00:00,379.9549,341.0621,361.481,398.0475,1,1,353.5486,1456.1392,341.0621,361.481,398.0475,1,1,353.5486,1456.1392
2022-10-08 10:00:00,594.7867,520.4271,536.9846,546.5609,1,1,535.5416,2141.5142,520.4271,536.9846,546.5609,1,1,535.5416,2141.5142
2022-10-08 11:00:00,804.3477,743.7629,717.9546,685.8799,1,1,755.0449,2904.6423,743.7629,717.9546,685.8799,1,1,755.0449,2904.6423
2022-10-08 12:00:00,869.0044,716.8271,732.2025,732.9588,1,1,725.5637,2909.5521,716.8271,732.2025,732.9588,1,1,725.5637,2909.5521
2022-10-08 13:00:00,637.6228,549.9071,605.2709,686.9623,1,1,654.4194,2498.5597,549.9071,605.2709,686.9623,1,1,654.4194,2498.5597
2022-10-08 14:00:00,645.1623,580.5477,599.1688,624.9434,1,1,610.6656,2417.3255,580.5477,599.1688,624.9434,1,1,610.6656,2417.3255
2022-10-08 15:00:00,588.8088,465.179,479.4561,451.1792,1,1,501.6076,1899.4219,465.179,479.4561,451.1792,1,1,501.6076,1899.4219
2022-10-08 16:00:00,457.0888,420.3536,421.4688,446.8861,1,1,438.2281,1728.9366,420.3536,421.4688,446.8861,1,1,438.2281,1728.9366
2022-10-08 17:00:00,198.3297,170.9456,187.7515,187.2867,1,1,194.6792,742.663,170.9456,187.7515,187.2867,1,1,194.6792,742.663
2022-10-08 18:00:00,36.95282,24.27347,26.48852,32.20245,,,31.78216,114.7466,24.27347,26.48852,32.20245,0,0,31.78216,114.7466
2022-10-08 19:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 20:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 21:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 22:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-08 23:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 00:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 01:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 02:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 03:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 04:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 05:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 06:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 07:00:00,43.61105,14.72676,17.13226,19.46471,,,18.20312,69.52685,14.72676,17.13226,19.46471,0,0,18.20312,69.52685
2022-10-09 08:00:00,238.7661,206.5041,240.9806,232.6774,1,1,232.9978,915.1599,206.5041,240.9806,232.6774,1,1,232.9978,915.1599
2022-10-09 09:00:00,506.0974,480.3364,502.873,493.7295,1,1,494.2924,1973.2313,480.3364,502.873,493.7295,1,1,494.2924,1973.2313
2022-10-09 10:00:00,718.6517,667.3557,687.7986,685.0273,1,1,684.9695,2727.1511,667.3557,687.7986,685.0273,1,1,684.9695,2727.1511
2022-10-09 11:00:00,867.9503,787.2587,807.2592,809.7182,1,1,808.7833,3215.0194,787.2587,807.2592,809.7182,1,1,808.7833,3215.0194
2022-10-09 12:00:00,947.7186,833.0098,832.9697,832.9441,1,1,832.9404,3333.864,833.0098,832.9697,832.9441,1,1,832.9404,3333.864
2022-10-09 13:00:00,944.8502,827.3398,832.9214,832.9246,1,1,832.9426,3328.1284,827.3398,832.9214,832.9246,1,1,832.9426,3328.1284
2022-10-09 14:00:00,864.5604,762.2354,788.5225,802.4711,1,1,802.634,3157.8630000000003,762.2354,788.5225,802.4711,1,1,802.634,3157.8630000000003
2022-10-09 15:00:00,709.3958,630.0569,658.5358,677.7522,1,1,674.4866,2642.8315000000002,630.0569,658.5358,677.7522,1,1,674.4866,2642.8315000000002
2022-10-09 16:00:00,492.9695,438.6757,461.8937,482.7555,1,1,478.9992,1864.3241,438.6757,461.8937,482.7555,1,1,478.9992,1864.3241
2022-10-09 17:00:00,238.4223,197.8479,210.7953,228.122,1,1,224.7511,863.5163,197.8479,210.7953,228.122,1,1,224.7511,863.5163
2022-10-09 18:00:00,30.9334,18.7509,20.98165,26.79324,,,25.51251,92.03829999999999,18.7509,20.98165,26.79324,0,0,25.51251,92.03829999999999
2022-10-09 19:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 20:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 21:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 22:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-09 23:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 00:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 01:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 02:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 03:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 04:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 05:00:00,0,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 06:00:00,0.01356304,0,0,0,,,0,0,0,0,0,0,0,0,0
2022-10-10 07:00:00,16.98218,0.5784505,0.5309805,5.98545,,,0,7.094881,0.5784505,0.5309805,5.98545,0,0,0,7.094881
2022-10-10 08:00:00,125.2588,92.356,97.43224,102.5712,1,1,95.11685,389.47628999999995,92.356,97.43224,102.5712,1,1,95.11685,389.47628999999995
2022-10-10 09:00:00,102.3615,91.0984,93.95543,95.95783,1,1,94.59367,377.60533,91.0984,93.95543,95.95783,1,1,94.59367,377.60533
2022-10-10 10:00:00,489.4618,433.612,461.2668,507.962,1,1,478.6692,1883.51,433.612,461.2668,507.962,1,1,478.6692,1883.51
2022-10-10 11:00:00,766.9993,690.3222,702.1957,710.0935,1,1,700.1854,2804.7967999999996,690.3222,702.1957,710.0935,1,1,700.1854,2804.7967999999996
2022-10-10 12:00:00,823.0613,730.3593,742.121,691.8195,1,1,724.2813,2890.5811,730.3593,742.121,691.8195,1,1,724.2813,2890.5811
2022-10-10 13:00:00,846.2798,736.0493,762.3188,761.0416,1,1,762.0825,3023.4922,736.0493,762.3188,761.0416,1,1,762.0825,3023.4922
2022-10-10 14:00:00,577.8772,506.5088,528.4992,566.1543,1,1,546.0791,2149.2414,506.5088,528.4992,566.1543,1,1,546.0791,2149.2414
2022-10-10 15:00:00,489.299,448.9044,476.2911,454.6151,1,1,503.3202,1885.1308,448.9044,476.2911,454.6151,1,1,503.3202,1885.1308
2022-10-10 16:00:00,449.1412,387.0833,408.3041,449.3822,1,1,459.4483,1706.2179,387.0833,408.3041,449.3822,1,1,459.4483,1706.2179
2022-10-10 17:00:00,216.6479,181.2416,193.3611,216.3728,1,1,211.7169,804.6924,181.2416,193.3611,216.3728,1,1,211.7169,804.6924
2022-10-10 18:00:00,26.74519,17.26673,18.94125,24.36456,,,23.80802,84.38056,17.26673,18.94125,24.36456,0,0,23.80802,84.38056
