Tumbleweed Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167
2023-01-07 13:00:00,205.3091,,,,,,,,,,14.67103,,13.44814,,13.43979,,13.35775,,13.31472,,12.9949,,13.35108,,13.79741,,,12.91948,,13.98773,,,,,,11.82753,,,,11.93544,,13.8399,13.89429,14.73392,,,,,,,13.40604,14.47487,,14.35266,,,,,,,,,13.07978,,,,,,,,,,,,,,,,,,,,,,,14.31672,,12.09594,,11.84282,,11.4117,,13.51748,11.23569,12.12452,12.75718,13.53542,13.27022,10.75007,13.89321,13.85321,12.77792,13.84272,12.77726,13.54207,13.03082,13.0342,12.14541,14.54865,12.98616,13.16865,13.18681,13.06938,11.7247,13.27637,11.7057,11.29285,10.23671,10.82925,11.04836,,,,,,,,,,,,,,,,12.65249,12.97059,12.40623,12.49584,12.29603,12.957,12.59406,12.66223,11.5623,12.22977,12.60845,12.68959,12.03801,12.24793,12.85839,12.47313,11.46793,12.08438,11.84734,12.33157,12.66058,13.31747,12.92672,11.81554,12.13896,12.77905,12.94792,12.08321,12.72774,,2239.641
2023-01-07 14:00:00,240.5241,,,,,,,,,,13.99916,,13.83181,,13.38988,,13.78845,,13.59106,,13.99679,,13.81976,,15.01628,,,14.15812,,14.99621,,,,,,13.40734,,,,11.78268,,15.00246,14.40545,14.03124,,,,,,,16.36478,14.89006,,13.66187,,,,,,,,,15.86395,,,,,,,,,,,,,,,,,,,,,,,14.72137,,12.46184,,11.98454,,12.46099,,14.74408,12.66122,13.10363,13.51511,14.36792,14.36775,10.87182,13.89771,14.32408,13.68172,14.41806,14.13001,14.98688,14.85307,15.0514,13.77799,15.18612,15.02922,15.24126,14.63885,14.55361,13.65894,15.42453,12.05719,11.96051,11.526,12.83376,12.33232,,,,,,,,,,,,,,,,15.2795,15.60629,15.09996,15.23977,15.06564,15.00552,14.48217,14.93314,13.58784,14.6099,15.00946,14.90402,14.13803,14.81248,15.3703,14.91096,13.85653,13.85745,14.04584,15.2835,14.17362,14.63349,14.28312,13.97553,14.33668,15.74411,15.10452,14.29115,14.68249,,2409.206
2023-01-07 15:00:00,139.3468,,,,,,,,,,7.455261,,7.423624,,7.4821,,7.397521,,7.518867,,7.41863,,7.413116,,7.720698,,,7.601538,,7.901142,,,,,,6.578597,,,,6.449749,,7.520265,7.633596,7.703806,,,,,,,7.828409,7.990751,,7.518622,,,,,,,,,7.849401,,,,,,,,,,,,,,,,,,,,,,,7.644256,,6.320852,,6.124587,,6.60065,,7.620737,6.410098,7.147801,7.553247,7.651866,7.390976,5.957848,7.745926,7.510475,7.428479,7.491924,7.474883,7.372118,7.75139,7.612559,7.141259,7.705645,7.580881,7.701489,7.863347,7.80385,6.978535,7.67559,6.229389,6.486565,6.110796,6.242582,6.534861,,,,,,,,,,,,,,,,8.056607,7.71743,7.878255,7.868331,7.517142,7.886171,7.825497,7.555727,7.020817,7.380204,7.799932,7.985582,7.375624,7.220145,7.717612,7.907324,6.956552,7.394818,7.249986,7.84316,7.691677,7.893427,7.694404,7.636075,7.376704,7.852958,7.675399,7.46558,7.483774,,1217.104
2023-01-07 16:00:00,19.41874,,,,,,,,,,0.9710069,,1.038812,,0.9835904,,1.010275,,0.9939548,,0.9505756,,1.018822,,1.234241,,,0.9738122,,1.217952,,,,,,0.9320623,,,,0.8189933,,0.9436676,1.0008,1.10519,,,,,,,1.199092,1.153848,,1.006395,,,,,,,,,1.128571,,,,,,,,,,,,,,,,,,,,,,,1.12542,,0.839538,,0.7589625,,1.004339,,1.139781,0.8852712,1.019654,1.036195,1.117206,0.9831787,0.8338709,1.128434,0.9902781,0.9725704,1.002513,1.007506,0.9658283,1.109066,1.049586,1.041484,1.092374,1.034709,1.068129,1.178934,1.164738,0.8610826,1.059098,0.7827039,0.8702294,0.9338699,0.7487794,0.8894964,,,,,,,,,,,,,,,,1.056651,0.9309327,0.9880628,0.9560934,0.937903,1.029234,1.126605,1.029269,0.8927394,0.8260267,1.12179,1.171676,0.8436174,0.8696053,0.9834253,0.9880457,0.8333979,1.031137,0.8366164,0.8997454,1.004355,1.176693,1.10323,1.12882,0.9246289,0.9258191,0.9576501,0.9712324,0.9044768,,143.5346
2023-01-07 17:00:00,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,-14.18746
2023-01-07 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.34002
2023-01-07 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.28805
2023-01-07 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0114
2023-01-07 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.09326
2023-01-07 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.17941
2023-01-07 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.84624
2023-01-08 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.87871
2023-01-08 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.81198
2023-01-08 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.80009
2023-01-08 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.77176
2023-01-08 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.88748
2023-01-08 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.76986
2023-01-08 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.85751
2023-01-08 07:00:00,1.329473,,,,,,,,,,0.0346502,,0.02950548,,0.03548096,,0.03711807,,0.0300868,,0.0396476,,0.04132647,,0.06053737,,,0.04883627,,0.0894222,,,,,,0.0783042,,,,0.007078297,,0.02752627,0.0343801,0.0375381,,,,,,,0.08448844,0.07729264,,0.0246705,,,,,,,,,0.09652357,,,,,,,,,,,,,,,,,,,,,,,0.0410859,,0.0719865,,0.0296743,,0.05727867,,0.0713479,0.03819988,0.02031305,0.0433322,0.0452524,0.0411683,0.0471674,0.0698848,0.03153739,0.02371115,0.0581144,0.03502377,0.02954351,0.0623171,0.0455077,0.01776098,0.05702973,0.005441477,0.05647887,0.04233214,0.044457,0.01835927,0.0621808,0.0399566,0.02983872,0.02936854,0.02529217,0.03085122,,,,,,,,,,,,,,,,0.0528291,0.01605149,0.02965191,0.02748046,0.04221477,0.03656063,0.0470293,0.05006963,0.02901682,0.01041607,0.0610142,0.049174,0.02775066,0.03203585,0.03210973,0.04195037,0.025776,0.09591745,0.01982422,0.04048307,0.04695737,0.05187385,0.04552233,0.1110365,0.01537907,0.03073837,0.03347117,0.03900557,0.02788418,,-8.759708
2023-01-08 08:00:00,62.66181,,,,,,,,,,2.533274,,2.589316,,2.74123,,2.810641,,2.644845,,2.533722,,2.747208,,3.051764,,,2.620447,,3.038521,,,,,,2.453143,,,,2.05241,,2.613192,2.530286,2.876855,,,,,,,3.112228,3.118607,,2.621907,,,,,,,,,3.100857,,,,,,,,,,,,,,,,,,,,,,,3.1287,,2.431645,,2.214504,,2.604833,,3.041171,2.470116,2.551578,2.859187,3.061648,2.90033,2.229085,3.036322,2.488349,2.652121,2.789392,2.606383,2.809508,2.983227,2.936932,2.813079,3.05264,3.045199,2.929488,3.157552,3.098036,2.362928,3.031776,2.346809,2.435491,2.42048,2.167694,2.479132,,,,,,,,,,,,,,,,2.93466,2.59871,2.790986,2.637793,2.774405,2.933209,3.144498,3.041055,2.607981,2.246512,3.180798,3.195551,2.577195,2.725586,2.825176,2.924949,2.421448,2.972065,2.394587,2.75305,2.716144,3.135692,3.112944,3.132452,2.46365,2.883677,2.574116,2.795393,2.523127,,456.0125
2023-01-08 09:00:00,246.1116,,,,,,,,,,13.6635,,12.9907,,12.57646,,13.10524,,13.68069,,12.60271,,12.78209,,13.41019,,,13.52429,,14.96828,,,,,,13.61455,,,,12.39668,,13.18188,12.59579,13.16953,,,,,,,13.33565,14.42014,,13.7135,,,,,,,,,16.47661,,,,,,,,,,,,,,,,,,,,,,,12.99148,,12.57234,,11.55688,,11.34391,,15.09243,13.31169,13.59929,12.70805,13.55643,13.95767,11.18122,13.9707,12.92813,12.94765,13.44645,12.57823,14.02936,13.70317,13.49085,14.58103,15.02016,14.84145,15.68329,14.88962,14.21311,13.20617,14.67069,10.81826,12.38568,11.72171,12.45331,11.76421,,,,,,,,,,,,,,,,13.48838,14.69754,14.78366,14.83088,14.83724,15.4595,14.33504,14.98052,13.89185,13.99187,15.85988,14.92062,13.58599,16.35245,16.31361,14.83422,12.17688,13.35713,13.11324,14.43274,12.79337,13.24837,12.67496,12.22922,11.3534,16.67379,12.41204,12.99917,10.35583,,2358.2
2023-01-08 10:00:00,226.4854,,,,,,,,,,15.21631,,14.83047,,14.5958,,14.813,,14.59095,,14.68399,,14.40617,,13.90164,,,14.4523,,15.24422,,,,,,10.93729,,,,10.30759,,13.39112,14.62585,13.45104,,,,,,,14.04819,15.66348,,13.20761,,,,,,,,,13.14465,,,,,,,,,,,,,,,,,,,,,,,15.11364,,12.52152,,11.97774,,13.54699,,14.8191,12.77342,13.59697,15.34951,14.67465,14.37647,11.42244,14.81824,14.49378,16.06258,14.4809,15.0834,15.75604,15.65643,15.56191,14.05573,14.74641,14.7537,15.14262,14.93704,15.82109,14.7483,15.02494,12.44331,13.44908,12.61344,13.31781,12.59129,,,,,,,,,,,,,,,,15.54127,16.72244,15.79443,14.6527,16.71954,14.84501,13.70044,16.84777,12.6696,13.27198,15.2212,15.59916,13.93771,14.91563,15.17848,15.44713,14.48548,14.41645,13.74524,15.27159,15.31648,15.49905,14.56272,13.93484,12.8764,15.39092,14.75826,16.48058,12.92659,,2393.705
2023-01-08 11:00:00,263.7895,,,,,,,,,,20.02812,,20.41833,,19.10361,,16.98363,,19.12371,,18.20495,,20.68573,,18.13022,,,17.30094,,17.21022,,,,,,13.59593,,,,12.99204,,18.36361,17.08836,18.54032,,,,,,,20.21828,17.73671,,18.3105,,,,,,,,,16.01291,,,,,,,,,,,,,,,,,,,,,,,21.56716,,14.64307,,13.82611,,17.13558,,17.12587,14.61773,16.01472,21.60188,16.45754,16.18784,16.95964,20.99474,20.74225,21.17005,20.78665,20.86599,20.4187,21.34155,21.23894,16.4789,16.57664,16.98555,17.8742,16.74437,17.92274,18.75996,20.1422,17.27194,17.04641,15.88475,16.83748,15.04315,,,,,,,,,,,,,,,,21.16626,19.78776,17.39534,16.96513,19.54863,17.47407,16.99866,19.59603,15.21764,15.88471,16.65515,17.16956,16.17078,15.91724,16.3417,17.40674,17.83111,17.78833,16.09064,17.59383,16.46021,16.65225,16.31219,16.10702,16.73611,16.42512,18.3184,18.5835,16.45564,,2689.686
2023-01-08 12:00:00,549.7189,,,,,,,,,,36.68317,,34.72776,,32.82763,,33.64495,,30.97903,,30.03024,,30.91647,,31.9594,,,34.59422,,32.89933,,,,,,29.51204,,,,28.88383,,34.2249,30.03448,34.43152,,,,,,,33.00967,31.23241,,32.80633,,,,,,,,,33.05794,,,,,,,,,,,,,,,,,,,,,,,35.16219,,31.50138,,31.76798,,29.88133,,31.35969,28.50332,30.61244,34.03193,35.57255,35.79909,27.80059,32.7822,32.37663,31.47306,32.42137,34.60494,31.76399,34.88547,31.14148,32.32371,33.59237,33.89871,34.21449,37.98014,38.47131,32.56221,35.33624,31.74101,29.24889,29.42912,31.28107,32.50386,,,,,,,,,,,,,,,,37.40242,37.52202,32.21289,32.3984,37.47194,32.43341,32.05559,37.71411,36.09877,36.65456,27.11515,32.82025,34.58829,31.67935,31.94025,34.80074,35.84214,29.56556,27.88798,35.01314,31.98321,32.35521,34.39246,34.82326,34.21017,33.33374,36.17594,36.7917,34.12265,,5390.362
2023-01-08 13:00:00,662.0452,,,,,,,,,,43.10797,,40.67033,,39.75727,,40.84294,,41.01945,,37.79509,,41.50641,,43.94257,,,43.95077,,44.19767,,,,,,36.79517,,,,32.96427,,47.20278,48.60661,47.81956,,,,,,,46.21812,41.0537,,47.32785,,,,,,,,,42.59932,,,,,,,,,,,,,,,,,,,,,,,43.12397,,39.41417,,34.7404,,39.28013,,48.67531,42.81048,44.76339,47.06129,41.59636,40.321,38.69858,48.72901,48.7668,40.27987,48.45532,47.12891,44.81708,47.35456,47.32844,49.88121,43.68595,45.83112,52.83361,43.94394,47.6284,48.01137,51.05883,43.99694,44.61975,41.75035,44.73184,39.74792,,,,,,,,,,,,,,,,48.61522,49.85878,51.67738,52.10034,50.59909,52.84398,49.4295,51.43642,42.60113,44.44761,50.13161,51.91513,46.48306,48.17838,48.3778,52.1615,47.45562,40.49035,42.01649,52.24439,49.35267,48.60067,43.83973,40.43137,43.93639,48.60358,51.52338,48.30886,45.01753,,7230.658
2023-01-08 14:00:00,542.4124,,,,,,,,,,39.14885,,33.00864,,34.78566,,33.28616,,35.41662,,35.62598,,38.2584,,40.48745,,,39.47311,,43.75183,,,,,,31.03568,,,,28.06002,,42.39729,37.69196,41.5441,,,,,,,42.03553,41.53276,,40.17207,,,,,,,,,40.98388,,,,,,,,,,,,,,,,,,,,,,,39.57977,,33.79989,,30.37778,,31.04892,,39.10349,35.61573,32.62565,31.84462,30.75488,32.74974,28.45193,34.75755,31.42479,31.77926,33.39541,34.76514,38.05527,40.05482,40.26815,35.91971,39.71222,40.9567,41.16443,39.79515,41.82372,37.15628,41.61762,27.20795,33.76532,32.51279,35.22533,36.67027,,,,,,,,,,,,,,,,44.07184,43.54494,42.39674,44.6261,41.42022,43.96206,37.90051,38.44855,37.55161,41.16658,41.02624,41.55663,37.62047,40.28097,41.09374,43.7422,37.07995,33.10062,31.74117,43.56432,36.27667,36.02346,34.27541,32.31306,31.98175,45.10195,38.16315,33.67402,38.46412,,6380.512
2023-01-08 15:00:00,129.3929,,,,,,,,,,8.792045,,6.143495,,7.548113,,6.593302,,8.841365,,6.435918,,8.203897,,6.970979,,,8.13103,,9.783382,,,,,,6.450868,,,,7.503315,,8.230435,6.975083,8.290919,,,,,,,7.929315,11.8878,,8.44979,,,,,,,,,7.94166,,,,,,,,,,,,,,,,,,,,,,,7.838027,,5.839824,,6.282747,,6.500396,,7.530237,6.172073,6.553308,7.126804,7.760783,7.510171,5.000134,7.488051,7.123026,7.070727,7.322882,7.176157,7.346335,7.722771,7.511303,6.114864,7.655469,7.018323,7.284548,7.710546,7.685841,7.180955,7.819672,5.519091,6.324258,5.75608,6.107136,6.149181,,,,,,,,,,,,,,,,11.05297,10.36121,7.666317,8.537761,8.081879,8.31842,7.456744,7.459264,6.402593,7.61233,7.400984,8.894486,6.859903,6.932543,7.956102,11.28115,8.682608,7.847905,6.278594,11.58367,8.34908,7.098836,7.354677,7.725345,7.399644,9.820931,9.397058,7.358813,7.185852,,1188.937
2023-01-08 16:00:00,23.51493,,,,,,,,,,1.187543,,1.170412,,1.122862,,1.183411,,1.156756,,1.148051,,1.243911,,1.40376,,,1.147983,,1.41493,,,,,,1.121889,,,,1.083666,,1.252913,1.247534,1.331895,,,,,,,1.570437,1.395,,1.239082,,,,,,,,,1.475308,,,,,,,,,,,,,,,,,,,,,,,1.401288,,1.096598,,0.9653876,,1.140455,,1.357747,1.089711,1.11832,1.152431,1.240469,1.173616,0.9615807,1.278886,1.096205,1.048954,1.169581,1.123659,1.134708,1.33123,1.241332,1.198041,1.364587,1.326801,1.299898,1.472332,1.469654,1.04755,1.344532,0.9165575,1.038443,1.082347,0.9041227,1.146725,,,,,,,,,,,,,,,,1.401631,1.222115,1.173841,1.180783,1.112231,1.259353,1.314669,1.158396,1.141306,1.00579,1.346455,1.469958,1.053744,1.034499,1.315373,1.535881,0.9902486,1.161702,1.005228,1.396837,1.255476,1.3697,1.303524,1.299888,1.044796,1.399753,1.217216,1.086199,1.092654,,182.6566
2023-01-08 17:00:00,0,,,,,,,,,,0,,,,0,,,,0,,0,,,,,,,0,,0,,,,,,,,,,,,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002943529,,,,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,0,0,,0,0,0,,0,,,,0,,,0,0,0,0,,0,,,0,,0,,,0,0,,-14.14787
2023-01-08 18:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.24275
2023-01-08 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.22503
2023-01-08 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.28936
2023-01-08 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.00374
2023-01-08 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.07931
2023-01-08 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.06691
2023-01-09 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.92547
2023-01-09 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.90893
2023-01-09 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.87653
2023-01-09 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.82779
2023-01-09 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.80048
2023-01-09 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.98746
