Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Avg_Top_20%,Expected Sum
2022-10-01 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 01:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 02:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 03:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 04:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 05:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 06:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 07:00:00,15.39297,,0.3187778,0.3616667,0.3869444,0.3416111,0.3898333,0.3243333,0.0,0.3437223,0.0,0.3445,0.3883333,0.332,0.3852222,0.3439445,0.3648334,0.3347222,0.3958333,0.3738333,0.4368333,0.4139445,0.3725556,0.4053333,0.3644445,0.3981667,0.3773333,0.3739444,,0.3755,0.3415556,0.3627222,0.3405,0.3786111,0.3401111,0.3763889,0.3551667,0.3771111,0.3252222,0.381,0.346,0.3709445,0.3416111,0.3565556,0.3335556,0.3415555,0.3727778,0.0,0.3535,0.3086111,0.3808889,0.3232778,0.3811111,0.3075556,0.3818889,0.0,0.3826666,0.3084445,0.4088889,0.3577778,0.4191111,0.3951111,0.3983333,0.0,0.4122778,0.3582778,0.3811667,0.3692778,0.3771111,0.3370556,0.3754445,0.3226667,0.2927778,0.3445,0.3833889,0.3573333,0.3659444,0.3397778,0.3450556,0.3337222,0.3502778,0.3343333,0.3536667,0.0,0.364,,27.4947782
2022-10-01 08:00:00,146.4895,,2.755708,2.98325,3.082166,2.899167,3.112209,2.931042,3.2993281249999997,2.863667,3.2993281249999997,2.959958,3.174208,3.044708,3.150208,3.029459,3.135583,3.022542,3.25125,3.168875,3.324583,3.275666,2.984417,3.296542,3.170791,3.269583,3.200542,2.975625,,2.964833,2.831125,2.905916,2.829,2.936417,2.815875,2.961,2.864125,3.049667,2.921292,3.052667,2.967708,2.968625,2.887791,2.924417,2.837292,2.883416,3.034375,3.2993281249999997,3.000125,2.771875,3.073667,2.844625,3.058375,2.835833,3.060167,3.2993281249999997,3.107042,2.849583,3.35175,3.167459,3.370667,3.285333,3.410292,3.2993281249999997,3.439584,3.273417,3.34675,3.32775,3.191333,3.076708,3.148042,3.029,2.573708,3.056083,3.147917,3.1075,3.094584,3.026208,3.0475,3.002875,3.040167,2.9805,3.038958,3.2993281249999997,2.98225,3.2993281249999997,251.61088575
2022-10-01 09:00:00,304.925,,6.131125,6.715292,6.905708,6.474709,6.991666,6.629375,7.431208374999999,6.412667,7.431208374999999,6.65725,7.158542,6.89725,7.087125,6.807,7.1325,6.82725,7.306708,7.065208,7.37575,7.305,6.600667,7.419875,7.13525,7.359042,7.162125,6.682792,,6.633208,6.334042,6.528833,6.313625,6.541042,6.275875,6.592125,6.34575,6.856041,6.589917,6.847292,6.664208,6.618917,6.482167,6.551667,6.335834,6.448125,6.833334,7.431208374999999,6.800459,6.193666,6.912833,6.355208,6.883416,6.394583,6.885292,7.431208374999999,6.995042,6.438209,7.54875,7.098917,7.557375,7.381333,7.781792,7.431208374999999,7.757625,7.387584,7.64075,7.519583,7.2375,6.962792,7.126917,6.86725,5.836542,6.877791,7.057333,6.936458,6.954459,6.769083,6.909042,6.712875,6.849166,6.637375,6.799708,7.431208374999999,6.654542,7.431208374999999,565.34037825
