Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Avg_Top_20%,Expected Sum
2022-10-01 00:00:00,,,,,,,,,,,,,,0.0
2022-10-01 01:00:00,,,,,,,,,,,,,,0.0
2022-10-01 02:00:00,,,,,,,,,,,,,,0.0
2022-10-01 03:00:00,,,,,,,,,,,,,,0.0
2022-10-01 04:00:00,,,,,,,,,,,,,,0.0
2022-10-01 05:00:00,,,,,,,,,,,,,,0.0
2022-10-01 06:00:00,,,,,,,,,,,,,,0.0
2022-10-01 07:00:00,,,,,,,,,,,,,,0.0
2022-10-01 08:00:00,,,,,,,,,,,,,,0.0
2022-10-01 09:00:00,,,,,,,,,,,,,,0.0
2022-10-01 10:00:00,,,,,,,,,,,,,,0.0
2022-10-01 11:00:00,,,,,,,,,,,,,,0.0
2022-10-01 12:00:00,,,,,,,,,,,,,,0.0
2022-10-01 13:00:00,,,,,,,,,,,,,,0.0
2022-10-01 14:00:00,,,,,,,,,,,,,,0.0
2022-10-01 15:00:00,,,,,,,,,,,,,,0.0
2022-10-01 16:00:00,,,,,,,,,,,,,,0.0
2022-10-01 17:00:00,,,,,,,,,,,,,,0.0
2022-10-01 18:00:00,,,,,,,,,,,,,,0.0
2022-10-01 19:00:00,,,,,,,,,,,,,,0.0
2022-10-01 20:00:00,,,,,,,,,,,,,,0.0
2022-10-01 21:00:00,,,,,,,,,,,,,,0.0
2022-10-01 22:00:00,,,,,,,,,,,,,,0.0
2022-10-01 23:00:00,,,,,,,,,,,,,,0.0
2022-10-02 00:00:00,,,,,,,,,,,,,,0.0
2022-10-02 01:00:00,,,,,,,,,,,,,,0.0
2022-10-02 02:00:00,,,,,,,,,,,,,,0.0
2022-10-02 03:00:00,,,,,,,,,,,,,,0.0
2022-10-02 04:00:00,,,,,,,,,,,,,,0.0
2022-10-02 05:00:00,,,,,,,,,,,,,,0.0
2022-10-02 06:00:00,,,,,,,,,,,,,,0.0
2022-10-02 07:00:00,,,,,,,,,,,,,,0.0
2022-10-02 08:00:00,,,,,,,,,,,,,,0.0
2022-10-02 09:00:00,,,,,,,,,,,,,,0.0
2022-10-02 10:00:00,,,,,,,,,,,,,,0.0
2022-10-02 11:00:00,,,,,,,,,,,,,,0.0
2022-10-02 12:00:00,,,,,,,,,,,,,,0.0
2022-10-02 13:00:00,,,,,,,,,,,,,,0.0
2022-10-02 14:00:00,,,,,,,,,,,,,,0.0
2022-10-02 15:00:00,,,,,,,,,,,,,,0.0
2022-10-02 16:00:00,,,,,,,,,,,,,,0.0
2022-10-02 17:00:00,,,,,,,,,,,,,,0.0
2022-10-02 18:00:00,,,,,,,,,,,,,,0.0
2022-10-02 19:00:00,,,,,,,,,,,,,,0.0
2022-10-02 20:00:00,,,,,,,,,,,,,,0.0
2022-10-02 21:00:00,,,,,,,,,,,,,,0.0
2022-10-02 22:00:00,,,,,,,,,,,,,,0.0
2022-10-02 23:00:00,,,,,,,,,,,,,,0.0
2022-10-03 00:00:00,,,,,,,,,,,,,,0.0
2022-10-03 01:00:00,,,,,,,,,,,,,,0.0
2022-10-03 02:00:00,,,,,,,,,,,,,,0.0
2022-10-03 03:00:00,,,,,,,,,,,,,,0.0
2022-10-03 04:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-03 05:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-03 06:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-03 07:00:00,3.585769,,1.384764,1.63585,1.366633,1.583537,1.643343,1.362712,1.017889,1.333361,0.9449825,0.0,,12.2730715
2022-10-03 08:00:00,71.53908,,44.77803,45.21116,45.17752,47.52739,45.28794,45.60422,44.60519,44.64209,46.66162,47.094505,47.094505,456.58966499999997
2022-10-03 09:00:00,174.0125,,85.50655,86.13365,84.60364,90.78331,87.93455,90.95126,89.41168,87.78654,89.13453,90.86728500000001,90.86728500000001,883.1129950000001
2022-10-03 10:00:00,152.7435,,78.72962,78.60445,80.18916,84.40314,80.79961,82.35793,83.27316,81.09609,81.3752,83.83815,83.83815,814.66651
2022-10-03 11:00:00,140.212,,73.30921,73.28757,73.28387,77.45075,74.5308,75.82898,76.40672,74.46191,74.37766,76.928735,76.928735,749.8662049999999
2022-10-03 12:00:00,157.6695,,82.39744,81.97461,81.80949,86.45609,83.47733,85.10409,85.20415,83.24186,84.53476,85.83012,85.83012,840.02994
2022-10-03 13:00:00,291.5764,,150.199,150.2288,150.2005,156.2987,150.668,152.1541,153.4453,148.9341,153.8608,155.07975,155.07975,1521.06905
2022-10-03 14:00:00,218.6193,,111.7929,112.4833,112.6229,117.9243,113.4361,114.6866,116.0992,112.9328,113.9007,117.01175,117.01175,1142.89055
2022-10-03 15:00:00,257.5185,,132.5653,133.1992,135.5549,139.9144,133.1758,135.1953,141.1359,135.1868,134.4865,140.52515,140.52515,1360.93925
2022-10-03 16:00:00,231.9877,,117.5735,118.6169,118.5487,124.6462,119.633,121.1546,123.0742,119.9292,118.722,123.86019999999999,123.86019999999999,1205.7585000000001
2022-10-03 17:00:00,209.0026,,106.0637,111.5094,102.8841,113.8452,113.2767,115.4976,103.8179,102.2571,95.84617,114.6714,114.6714,1079.66927
2022-10-03 18:00:00,53.86101,,22.46221,22.8669,22.88053,24.84104,22.33141,23.5352,22.44714,22.76649,20.56791,24.188119999999998,24.188119999999998,228.88695
2022-10-03 19:00:00,0.1999301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-03 20:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-03 21:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-03 22:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-03 23:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 01:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 02:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 03:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 04:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 05:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 06:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 07:00:00,27.43471,,12.06086,12.17042,4.58663,6.43888,12.96671,12.55167,8.546555,5.940192,13.73816,0.0,,89.000077
2022-10-04 08:00:00,246.1767,,130.6614,130.5827,113.2718,134.6055,131.8725,134.4221,135.5443,127.1326,134.6263,135.0853,135.0853,1307.8045
2022-10-04 09:00:00,485.9365,,266.8544,270.023,272.1797,283.0311,268.722,257.1554,276.8944,271.8452,270.4956,279.96275,279.96275,2717.1635500000007
2022-10-04 10:00:00,700.0546,,372.086,380.9454,379.7675,390.1719,375.2185,276.4889,382.6071,376.4702,374.3276,386.3895,386.3895,3694.4726
2022-10-04 11:00:00,857.8865,,438.8242,451.5428,449.6545,459.4279,443.6355,448.419,450.787,444.6764,437.6002,455.48535000000004,455.48535000000004,4480.05285
2022-10-04 12:00:00,947.5568,,469.5831,484.6064,481.3342,490.1065,475.672,480.1123,480.7028,473.9644,467.7781,487.35645,487.35645,4791.21625
2022-10-04 13:00:00,958.7172,,468.9759,483.7835,479.9603,488.4085,474.7656,478.8134,479.6438,471.8529,466.4563,486.096,486.096,4778.7562
2022-10-04 14:00:00,885.1322,,442.2692,455.9046,451.115,459.9353,447.7777,451.0893,452.2858,442.9354,438.6424,457.91995,457.91995,4499.87465
2022-10-04 15:00:00,738.408,,378.3654,387.4422,383.8961,392.903,383.0111,386.8563,386.1378,378.0872,375.7771,390.1726,390.1726,3842.6488
2022-10-04 16:00:00,535.3919,,278.6673,282.6194,280.3782,289.0997,281.3528,284.3007,284.4986,276.9211,274.1274,286.79915,286.79915,2818.76435
2022-10-04 17:00:00,296.2103,,146.9317,146.6852,145.1809,151.0574,147.1079,149.5724,149.0821,143.2263,140.7889,150.3149,150.3149,1469.9477
2022-10-04 18:00:00,60.66023,,26.174,25.80942,25.12853,26.52092,25.24389,26.45921,24.38251,24.23477,20.07399,26.490065,26.490065,250.51730500000002
2022-10-04 19:00:00,0.2588519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-04 20:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
