Sedberry,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192
2023-02-04 15:00:00,567.2853,16.87309,16.65067,11.27754,11.25062,17.14033,16.99804,17.08546,17.03267,16.80183,16.85483,16.952,11.59663,16.82275,16.90554,11.63733,16.83675,16.94325,11.27408,11.66746,17.07408,17.18604,16.99967,17.13984,17.13913,16.87988,17.04429,16.78883,11.28158,10.67471,16.87217,16.80146,11.26467,10.98009,16.62879,16.21367,11.16537,10.96762,16.53762,16.23996,17.02275,16.61416,17.09583,16.66196,16.736,,16.98921,16.383,16.80717,16.19554,16.91092,16.52925,15.86471,16.42513,16.89292,16.50954,11.033,10.80825,16.56467,16.54896,16.34475,11.15346,16.07575,16.69312,16.26279,16.789,16.05346,16.49875,16.54671,16.60171,16.77083,16.56133,16.81025,16.65442,16.48325,16.77454,16.84834,16.23963,15.96037,15.82442,10.5405,15.64992,15.61667,15.92667,15.78813,15.89404,15.81513,16.05625,15.92379,15.8665,16.15212,15.92796,16.17583,16.01287,16.16725,15.86862,10.14388,16.88479,16.45058,16.22142,16.02375,16.32404,16.64608,16.59738,16.19542,16.41417,10.92512,10.93992,16.50363,16.14621,16.20717,15.98458,16.13066,16.19263,16.13004,16.43117,16.16904,16.097,15.71054,15.51396,15.74996,16.28213,15.93246,16.48367,16.03863,15.99171,16.01662,16.81271,16.57867,16.7595,16.45037,16.46712,16.20879,10.90333,10.68321,16.55866,16.23541,10.84338,10.75454,16.15283,16.45337,10.92983,10.92004,16.63204,16.22717,10.67154,10.77425,15.95566,16.03946,10.62754,10.81596,16.01475,16.35175,10.75975,10.85704,11.06233,10.97025,16.43962,16.352,16.26983,16.48808,16.34092,16.42312,15.95079,15.69588,16.01842,15.97708,15.74337,15.91667,15.85775,16.25083,15.78517,15.98075,16.05758,16.08621,15.49512,16.086,11.00583,10.485,16.01629,15.94371,16.49533,15.98592,16.12754,16.10896,16.39717,16.32687,16.08488,16.217,16.3035,16.34129,2893.834
2023-02-04 16:00:00,299.8635,6.268042,7.673458,4.751208,4.447375,7.620376,7.766249,7.959708,7.920334,7.712916,7.718667,7.774,5.838667,7.19475,7.073041,5.833958,6.734584,7.306208,5.116458,5.845292,7.857832,7.802833,8.415041,8.146584,8.016167,8.285875,7.806916,7.345417,5.416833,4.946542,7.411832,7.602916,5.471416,5.269125,7.588667,6.951874,5.272708,5.293791,6.593125,7.7115,7.090709,7.957043,7.526542,8.031958,7.753416,,7.668959,7.553126,7.488125,7.658332,7.045374,7.546041,6.017959,7.463126,7.688541,7.449917,5.011209,4.891583,6.677876,6.552084,7.366833,4.013875,7.348666,6.832084,7.411042,7.268834,7.959917,8.028875,8.213833,8.265209,8.326459,8.250916,8.476832,8.314791,8.043126,8.01425,8.111543,7.384749,7.264417,7.136416,4.727875,7.063583,7.103001,7.355126,7.173334,7.270459,7.248292,7.497083,7.316584,7.249499,7.595293,7.229916,7.609751,7.333999,7.560375,7.171833,4.74925,8.291042,7.945876,7.827707,7.583208,8.002749,8.061458,8.246457,7.945793,8.073791,5.352625,5.373083,8.078293,7.881959,7.9185,7.630916,7.726,7.760459,7.669542,7.951874,7.742999,7.584709,7.282499,7.289291,7.383959,7.679541,7.523126,7.873626,7.572709,7.537751,7.572709,7.795457,8.060792,8.087667,7.934541,7.942876,7.671,5.313417,4.994125,7.989959,7.777667,5.144584,5.061,7.576375,7.370125,5.228417,5.254792,7.474418,7.521042,4.935333,5.153583,7.083167,6.995417,4.773,5.084292,6.800833,7.157791,4.881666,5.110209,5.16,4.947583,7.519584,7.035791,7.43325,7.469417,7.478876,7.854957,6.998668,6.851166,6.913584,7.2435,6.260667,6.340458,6.406834,7.432415,6.183124,6.566541,6.902957,7.013084,5.078541,6.420042,4.781167,3.592833,7.530292,7.616416,7.701082,7.448332,7.592459,7.569875,7.681207,7.702084,7.523751,7.638582,7.701958,7.781918,1323.113
2023-02-04 17:00:00,26.23821,0.2910833,0.323375,0.2429167,0.200875,0.4094166,0.4122084,0.4249583,0.40375,0.390875,0.412375,0.4238333,0.3634582,0.3619583,0.4077916,0.3707084,0.3698749,0.4639583,0.2535,0.3604584,0.4052083,0.4535,0.502,0.3855833,0.4391668,0.5365832,0.358125,0.4703334,0.2369167,0.2923333,0.3342083,0.4142917,0.262875,0.3554583,0.3375,0.41725,0.2649167,0.3574583,0.4159167,0.5243334,0.3960417,0.5424999,0.3827918,0.5437499,0.3954167,,0.3830834,0.5394167,0.34575,0.5099167,0.3808333,0.5282499,0.4135418,0.4915832,0.4422084,0.4672916,0.2493334,0.3210833,0.3722917,0.4278334,0.42125,0.2785417,0.4539583,0.4305416,0.5264582,0.4526667,0.6210001,0.6031666,0.6780833,0.6193751,0.6502916,0.6416667,0.6801666,0.6545835,0.6464167,0.6714166,0.7035,0.5551249,0.5357082,0.5133333,0.3426667,0.4956667,0.5014583,0.5502917,0.4727084,0.495,0.5413751,0.585625,0.5295833,0.5423751,0.5725417,0.5700416,0.606375,0.5670416,0.6172082,0.5713749,0.4096667,0.6244166,0.5835,0.5420417,0.4837083,0.5723334,0.5960417,0.6839584,0.6327916,0.6530417,0.4057501,0.4199584,0.6176249,0.5854166,0.5797084,0.52775,0.5177084,0.5342083,0.4842501,0.576875,0.5649167,0.5035833,0.4707083,0.4903332,0.479,0.5279999,0.5243334,0.5529583,0.4880832,0.4880418,0.4745001,0.4990416,0.5546666,0.5125001,0.5724999,0.4937917,0.4697084,0.3494167,0.3055417,0.4559168,0.4564582,0.2669584,0.2930833,0.3381667,0.4405833,0.3027917,0.3455417,0.4187917,0.4364584,0.2565,0.3420833,0.3103333,0.3820834,0.195625,0.2880417,0.3053333,0.341375,0.2149167,0.2613333,0.2480833,0.2347917,0.3707083,0.310625,0.4010001,0.4243334,0.4282499,0.3970834,0.32775,0.3122083,0.3322083,0.2789167,0.311375,0.342125,0.3647917,0.3625416,0.3478333,0.3443333,0.3580833,0.37775,0.2882083,0.337875,0.2200833,0.1906666,0.4725,0.4702917,0.4589999,0.4377501,0.4615834,0.4587918,0.4524584,0.4405417,0.4381666,0.4265417,0.4027083,0.4244583,59.47666
2023-02-04 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.527083
2023-02-04 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.47875
2023-02-04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.452083
2023-02-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.522917
2023-02-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.617499
2023-02-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.60875
2023-02-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.549167
2023-02-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.542084
2023-02-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.52
2023-02-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.501667
2023-02-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.585417
2023-02-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.528333
2023-02-05 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.533751
2023-02-05 07:00:00,32.90088,0.5722083,0.5706667,0.4138749,0.379125,0.6287082,0.6202083,0.6461666,0.6456666,0.6110416,0.6390417,0.6065833,0.4172501,0.6042501,0.6210832,0.4314167,0.6182083,0.5966666,0.4090418,0.4084999,0.5904585,0.6095,0.6046668,0.5763334,0.6074582,0.6307083,0.5653334,0.5886667,0.3631667,0.3360834,0.5267084,0.580125,0.38775,0.3977083,0.5780417,0.60325,0.4099166,0.4430417,0.6402916,0.6832082,0.6038749,0.679125,0.6202083,0.7115416,0.6321666,,0.6352084,0.6559999,0.6100417,0.66125,0.610875,0.6799166,0.6476249,0.6863334,0.6507918,0.6474583,0.4222916,0.4172083,0.6099584,0.602875,0.6119583,0.3912916,0.6558751,0.6437083,0.6895,0.6657084,0.6083751,0.6128751,0.6565001,0.6109584,0.687375,0.6390417,0.6578333,0.6640834,0.661375,0.6608751,0.6536667,0.5722501,0.5849999,0.5685833,0.4117084,0.5530832,0.5607917,0.590375,0.5595416,0.5775,0.6007916,0.606125,0.6131251,0.6268749,0.6102917,0.6609167,0.6403332,0.6566668,0.6669999,0.6594583,0.4199999,0.68375,0.6789582,0.595,0.5834584,0.6656668,0.6404999,0.671125,0.6664582,0.678125,0.4246249,0.4445416,0.6472917,0.6122082,0.6100416,0.5802084,0.5872084,0.6167917,0.6174999,0.6833751,0.6655834,0.6258333,0.5695418,0.63175,0.6406666,0.7226251,0.7228333,0.7502083,0.7100832,0.6867083,0.6571249,0.6967916,0.6985001,0.6910001,0.7139583,0.6221251,0.65025,0.4370833,0.4329584,0.6375418,0.6201249,0.3804583,0.4104166,0.5662083,0.6547499,0.4683751,0.4783334,0.6611667,0.65325,0.4210834,0.4326251,0.5777082,0.5744582,0.3715417,0.3892084,0.6144166,0.5803749,0.4200833,0.4138751,0.4631667,0.4426667,0.6838333,0.6436667,0.7220834,0.7432084,0.6842501,0.6883333,0.6514167,0.6103751,0.6192501,0.5880418,0.6217083,0.6479167,0.6315,0.6606251,0.6484584,0.669375,0.6567916,0.661375,0.6564167,0.5995,0.4018751,0.4078333,0.5800418,0.6028333,0.581,0.5701668,0.6228751,0.6206666,0.6199166,0.6209584,0.5294166,0.5820834,0.5699584,0.6008332,98.75668
2023-02-05 08:00:00,102.1007,2.372042,2.381667,1.671,1.644667,2.588417,2.596167,2.578542,2.567958,2.466375,2.5545,2.56825,1.738375,2.51975,2.526958,1.744542,2.527375,2.501625,1.697,1.691125,2.44575,2.514208,2.503833,2.437083,2.492292,2.558417,2.398458,2.443333,1.56725,1.466,2.296792,2.432209,1.618333,1.681417,2.444292,2.448709,1.662375,1.702083,2.546167,2.617958,2.530541,2.610375,2.517667,2.651459,2.546292,,2.52425,2.571792,2.467833,2.468125,2.415334,2.546042,2.506375,2.557167,2.500834,2.461542,1.627208,1.594208,2.400542,2.368166,2.354208,1.590167,2.4915,2.479958,2.555708,2.494292,2.483417,2.573833,2.614958,2.602542,2.674917,2.582958,2.632792,2.639417,2.623792,2.628042,2.652375,2.431792,2.432417,2.427917,1.669958,2.335958,2.350042,2.449584,2.385834,2.449542,2.466833,2.550125,2.55825,2.570625,2.579041,2.623458,2.584542,2.661167,2.652667,2.657458,1.677042,2.672959,2.594292,2.458292,2.342875,2.562375,2.530792,2.597917,2.592583,2.634042,1.696625,1.738542,2.595292,2.552083,2.575166,2.402458,2.392584,2.438708,2.413542,2.632875,2.578542,2.482708,2.344708,2.474417,2.532375,2.643208,2.65275,2.713083,2.632708,2.572958,2.5025,2.640417,2.6155,2.635833,2.658583,2.542208,2.53125,1.683167,1.675958,2.509083,2.431417,1.529583,1.594167,2.330458,2.503625,1.730625,1.760792,2.539167,2.517042,1.654541,1.691833,2.380792,2.341125,1.526125,1.575375,2.402792,2.405083,1.614,1.596292,1.70775,1.667292,2.528959,2.434334,2.642792,2.671667,2.588333,2.612292,2.47625,2.400125,2.423458,2.342417,2.442959,2.50475,2.501792,2.578333,2.623667,2.640208,2.590125,2.623375,2.585042,2.520708,1.68475,1.67475,2.445542,2.456125,2.423417,2.434083,2.548958,2.525959,2.541042,2.544125,2.368208,2.4565,2.514292,2.561375,430.4742
2023-02-05 09:00:00,81.19624,1.994,1.999292,1.40425,1.372708,2.176542,2.154333,2.130292,2.262084,2.146417,2.132833,2.150792,1.460083,2.102917,2.113292,1.469083,2.115917,2.091958,1.400458,1.419667,2.04775,2.113708,2.098541,2.04725,2.096833,2.145458,2.016875,2.041833,1.310084,1.208709,1.917583,2.034708,1.413917,1.40175,2.044625,2.051167,1.39275,1.424833,2.10925,2.190708,2.133667,2.190208,2.117667,2.22275,2.14525,,2.19125,2.215708,2.164583,2.141375,2.101333,2.188167,2.176375,2.206583,2.165458,2.123333,1.400542,1.363958,2.076458,2.041417,2.022625,1.380792,2.147042,2.145958,2.204958,2.159625,1.958042,2.210667,2.175,2.236959,2.247,2.168792,2.260208,2.267125,2.252666,2.272208,2.238042,2.07475,2.063583,2.030625,1.417542,1.991417,2.010333,2.090792,2.011583,2.085542,2.058542,2.232167,2.23475,2.192625,2.254,2.247333,2.265083,2.259959,2.329417,2.276625,1.427708,2.321292,2.246417,2.124875,2.029708,2.129375,2.114667,2.140375,2.137375,2.174208,1.395625,1.432042,2.136292,2.100875,2.11025,1.96725,1.9545,1.992334,2.086166,2.1585,2.113167,2.021167,1.9,2.015,2.067708,2.288417,2.298208,2.353708,2.285125,2.223458,2.165792,2.218959,2.199833,2.220958,2.231708,2.104542,2.122292,1.40925,1.397083,2.107333,2.032459,1.275292,1.323708,1.951125,2.095417,1.453542,1.475,2.134958,2.108625,1.356042,1.380875,1.945917,1.896791,1.242917,1.281,1.969417,2.087667,1.403083,1.379125,1.484708,1.448208,2.197917,2.117583,2.223834,2.244042,2.123417,2.19675,2.071042,2.000208,2.022666,1.952792,2.039417,2.09675,2.092709,2.156667,2.192916,2.214333,2.186291,2.205916,2.121333,2.074875,1.38675,1.370792,1.989375,1.992334,2.084125,2.102334,2.212833,2.18825,2.204458,2.209208,2.062709,2.14425,2.114458,2.157042,374.9817
2023-02-05 10:00:00,144.6188,3.8755,3.920583,2.71025,2.691917,4.163542,4.16775,4.147667,4.0585,3.93425,3.987667,3.995292,2.710583,4.071625,4.082708,2.800584,4.088958,4.052958,2.734875,2.751417,4.011625,4.086,4.06825,3.99225,4.059709,4.124667,3.953459,3.996708,2.602,2.473958,3.837208,3.990833,2.603208,2.713834,3.887417,3.878709,2.628625,2.665,4.101292,4.047917,3.969417,4.04275,3.942417,4.078541,3.988875,,3.862167,4.057333,3.990167,3.974792,3.89375,4.017125,3.999125,4.027833,3.988167,3.941709,2.604833,2.569125,3.883667,3.850833,3.804542,2.585208,3.971958,3.962417,4.036833,3.964917,3.774709,3.9675,4.063834,4.000333,4.113083,4.011958,4.076959,4.052333,4.12025,4.211583,4.193583,3.891666,3.895541,3.905667,2.641417,3.778625,3.784041,3.892208,3.837458,3.891042,3.92775,3.951334,3.95875,3.921083,3.990167,4.07725,3.99075,4.103417,4.063667,4.116667,2.595834,4.159333,4.068125,3.926042,3.801625,4.005,4.091625,4.12075,4.146,4.1945,2.7285,2.77825,4.13525,4.104,4.125458,3.923875,3.902542,3.94275,3.861459,4.157917,4.089583,3.9875,3.820584,3.989333,4.048625,4.10525,4.119208,4.190709,4.094125,4.028458,3.950792,4.077375,4.054625,4.075167,4.101167,4.102792,3.965042,2.652458,2.624208,3.937917,3.850458,2.477709,2.537125,3.753792,3.924917,2.678583,2.714875,3.961125,3.928375,2.68675,2.716667,3.903542,3.83975,2.538834,2.576958,3.90225,3.861,2.594958,2.566833,2.68225,2.642625,3.983334,3.886875,4.04575,4.084291,4.105625,4.037875,3.873542,3.786792,3.816458,3.726042,3.837583,3.900917,3.892708,3.983292,4.006625,4.049375,3.994334,4.017792,4.086917,4.020917,2.689708,2.673875,3.966292,3.956333,3.869125,3.888167,4.000792,3.967333,3.991167,3.999417,3.813292,3.904291,3.905167,3.966666,726.5739
