Tiburon,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178
2022-09-26 11:00:00,838.0207,26.70948,24.30589,25.63168,26.00231,26.64772,25.68069,26.44768,25.9504,26.46771,26.01662,26.08616,25.29639,27.77094,26.87117,27.24689,25.53436,25.65429,20.73362,25.8545,24.37328,25.85864,23.68809,25.71379,24.49178,26.50476,23.80313,26.88433,25.868,27.04083,23.61741,16.8232,26.64938,24.62276,26.76652,25.07659,26.80674,25.58137,26.69123,25.82769,26.64551,26.92904,27.01735,26.75327,27.08167,27.1148,27.17444,27.01332,25.8084,25.69708,26.1916,25.66054,25.95957,25.69876,25.73384,24.56789,25.52271,26.45973,24.44809,26.49233,24.50864,26.31992,24.54219,26.3378,26.23874,26.75052,25.56705,26.47157,26.13249,26.47602,25.66589,25.57193,25.05774,25.8583,25.58784,25.93707,25.81096,25.91088,24.93863,25.92183,25.57787,26.35378,25.91271,25.83874,23.96799,16.82229,16.08685,26.39141,25.89084,26.63378,25.85339,26.55619,25.0625,26.77835,25.84568,26.83693,26.7292,26.87679,26.20985,26.44514,25.85564,26.63458,24.79479,26.16803,25.03703,27.06267,26.46745,27.16135,26.88894,26.46511,25.55979,26.2851,25.87015,27.03652,23.68871,26.26818,24.62529,25.29653,24.71708,26.75326,23.50574,26.61637,25.92244,26.62224,26.29471,26.6921,26.02015,17.49642,26.58525,25.35578,17.70726,26.93448,26.21085,26.91857,19.93126,27.07973,26.05347,25.96744,25.19832,26.10316,25.67068,26.34251,25.36812,25.87956,24.61452,25.81214,17.38447,27.06772,24.95404,16.95381,25.92336,25.39285,25.82073,22.61517,25.96361,24.01481,25.98956,25.12434,25.9651,24.21182,26.27377,25.14524,26.56711,24.68004,27.02698,17.87033,27.1133,26.64327,27.19304,25.90982,25.98606,25.59084,26.04765,25.92022,26.10928,25.98632,25.83433,25.87747
2022-09-26 12:00:00,981.7156,28.81479,26.97698,28.93904,28.17145,29.0031,28.7209,28.86489,28.26097,28.84092,28.49185,28.46295,27.68404,29.89984,29.43814,29.60173,28.22873,28.14002,23.37763,28.39686,27.151,28.25612,26.46678,28.4634,26.95348,29.08245,26.14763,28.96469,27.98078,29.70131,26.69887,19.06564,29.93291,28.18655,29.938,28.41858,29.94592,28.94704,29.89554,29.19066,29.83416,29.96154,29.97609,29.9027,29.96332,29.97825,29.9782,29.95173,28.83788,28.91062,29.38033,28.87751,28.92223,28.77214,28.83487,27.53979,28.66442,27.5,27.23993,27.5,27.29016,27.5,27.17527,27.5,27.5,27.5,27.48088,27.5,27.5,27.5,27.4984,28.21109,27.64201,28.45093,28.14336,28.43946,28.37457,28.3747,27.58549,28.44513,27.99985,28.76159,28.24014,28.23533,26.44285,18.42404,17.84625,27.5,27.5,27.5,27.49515,27.5,27.37691,27.5,27.49803,27.5,27.5,27.5,27.5,27.5,27.4945,27.5,27.00723,27.5,27.33594,27.5,27.5,27.5,27.5,27.5,27.47144,27.5,27.5,27.5,26.65776,27.5,27.45828,27.47696,27.01265,27.5,25.59165,27.5,27.5,27.5,27.5,27.5,27.5,19.16812,27.5,27.43488,19.40867,27.5,27.5,27.5,22.24191,27.5,27.5,27.5,27.49997,27.5,27.5,27.5,27.5,27.5,27.49963,27.5,19.71984,27.5,27.34997,18.64551,27.5,27.44743,27.5,25.07491,27.5,26.63782,27.5,27.35158,27.5,27.22923,27.5,27.43074,27.5,27.2788,27.5,19.59215,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
2022-09-26 13:00:00,967.5329,27.08957,25.84448,27.85646,26.9811,27.35743,27.28256,27.48269,27.21365,28.07142,27.85069,27.87139,27.00682,28.69587,28.86201,28.88051,28.17879,27.37761,22.75709,27.67874,26.39599,28.1281,26.79946,28.18893,26.99405,28.67364,26.17702,28.81825,28.07757,27.68368,25.28213,18.15953,28.39529,27.57582,27.82534,27.03715,28.32673,27.18179,28.05885,27.24154,28.02687,28.10308,27.65322,27.75101,27.70351,27.75856,27.65385,27.54814,27.064,27.11653,27.61403,27.30254,27.21494,26.9846,27.34147,26.22711,26.95771,26.73913,26.63698,26.52885,26.30207,26.38198,26.43604,26.54307,26.43935,26.84541,26.82053,26.63344,26.35659,26.57886,26.70325,26.90275,26.53488,27.27361,26.8527,27.39064,27.27629,27.24285,26.53514,27.45416,27.03979,27.70238,27.28252,27.19269,25.48412,17.90082,17.22329,25.30178,26.27972,26.26064,26.50611,26.03783,26.32145,26.47029,26.82825,26.7923,26.77303,26.7451,26.90399,26.79541,27.11704,27.07193,26.84957,27.36331,27.31472,27.33091,26.85555,27.06772,26.75557,26.37693,26.00574,25.96559,25.92168,25.99945,25.67808,25.99053,25.62422,25.84444,25.73877,25.87835,25.41648,26.63209,26.35247,26.72861,26.71962,26.87011,27.41483,19.56899,26.77371,26.80108,19.77031,26.82097,26.40552,26.42685,21.93687,26.22356,25.98311,26.12735,26.03612,26.13231,26.04161,26.15954,26.06467,25.95238,26.09122,25.52909,18.64791,25.90622,25.55472,18.26905,26.01593,26.64897,26.63954,25.54996,26.4967,25.98861,27.01283,27.19859,27.08365,27.37222,27.1552,26.95693,27.15527,27.23312,26.25173,19.29049,26.07881,25.8667,25.89683,26.19851,26.18911,26.19407,26.19018,26.16896,25.41076,25.43692,25.36579,25.34844
2022-09-26 14:00:00,979.7919,28.0486,26.04042,27.77395,27.19939,27.57384,27.1776,27.79865,27.25664,27.95664,27.65033,27.59289,26.89399,29.01271,28.48717,28.65042,27.46009,27.23102,22.68423,27.38619,26.15863,27.55058,26.02505,27.36358,25.7633,28.08632,25.65708,27.78827,27.041,28.42664,25.56091,18.16229,29.62642,28.11612,29.12914,28.00835,29.44707,28.07205,29.0547,28.0558,28.63857,29.01348,28.62041,28.52365,28.22186,28.25907,28.09365,28.02198,27.96264,28.0441,28.51253,28.13035,27.9155,27.67258,28.01754,26.90181,27.52286,27.30524,27.03665,27.25533,26.71658,27.21581,26.74029,27.36126,27.30339,27.44373,27.40995,27.4383,27.40071,27.46706,27.42473,27.39188,26.8828,27.52178,27.42627,27.65109,27.61983,27.59321,26.51836,27.60265,27.26104,27.9269,27.57385,27.59585,25.73921,17.9115,17.31549,26.54893,27.46515,27.46889,27.42097,27.46215,27.09116,27.48332,27.41677,27.47536,27.47461,27.4735,27.46432,27.44112,27.28698,27.12203,26.03476,27.48066,27.10877,27.47851,27.32425,27.21413,27.15011,27.34879,27.30657,27.49985,27.49571,27.5,26.55978,27.5,27.41766,26.36924,26.3819,27.26482,25.33274,27.4645,27.43941,27.28538,27.12186,26.19459,26.37836,18.82441,26.31649,26.50672,18.65254,27.0017,27.38088,27.39763,22.39567,27.5,27.49189,27.5,27.49901,27.5,27.49992,27.5,27.49778,27.35784,27.33772,26.99162,18.98233,26.95455,26.5094,18.23261,26.93927,27.26534,27.29469,25.07244,27.2172,24.93283,25.73106,26.34203,26.49829,26.48948,26.65728,26.42532,27.01128,26.37071,27.01232,19.1073,27.0524,27.06768,27.18667,27.30967,27.29935,27.28957,27.26507,26.75895,26.13057,26.20007,26.36407,26.45361
2022-09-26 15:00:00,771.0903,22.75336,21.32165,23.29485,22.91414,22.90351,22.72847,21.29836,20.62609,20.91434,20.63384,21.04791,20.38288,22.25571,21.70196,21.93833,20.78181,20.77652,17.23074,20.34249,19.28965,21.17577,21.1663,22.08518,21.21106,23.51291,21.53076,22.50941,21.57907,24.20515,21.20717,15.71406,25.17521,23.48439,23.93134,23.30322,24.74548,23.49421,24.68658,23.81925,24.35973,24.4616,23.92296,24.20181,23.79854,23.6727,23.51826,23.02575,23.21169,23.3814,24.27153,23.79754,23.61968,23.41277,23.71518,22.52192,23.29981,23.0731,21.83627,22.98927,21.30352,22.9569,21.2953,22.61864,22.7828,23.0954,22.38029,22.76496,22.33326,22.70558,22.21041,21.94185,21.5156,22.18768,21.91612,22.1142,21.99375,21.95605,21.06974,21.77711,21.22115,21.79211,21.50776,21.42837,19.91427,13.78757,13.15464,21.15351,22.49462,23.14773,22.3846,22.80817,21.63228,22.72668,22.23564,23.19631,22.98267,23.17349,23.43657,23.72639,22.9389,23.89323,21.7047,23.30958,22.16164,24.10107,23.83244,24.53832,23.84525,24.22145,23.52861,24.60833,23.93708,25.34834,22.32498,24.89392,23.68284,20.21059,20.46279,22.39721,19.66541,22.74748,22.03605,23.50625,23.08186,24.52072,23.62337,15.75753,24.12757,22.6945,16.38253,24.45451,24.14311,24.66064,18.66245,24.60855,23.48811,24.94056,23.98025,25.24008,24.5451,24.75645,23.76094,25.0648,23.81335,23.43613,15.73398,22.77,21.09584,14.43978,21.93825,21.8765,22.27053,19.96161,22.63492,21.48007,23.97177,22.32973,22.95036,22.52249,23.69457,22.75925,24.58825,22.45529,24.0444,15.70122,24.00587,23.63217,23.67199,23.05751,23.17746,22.60423,22.98852,22.72943,23.465,23.36311,23.18367,23.17642
2022-09-26 16:00:00,664.0335,19.16218,17.0476,18.45955,18.39163,19.51134,18.93035,19.374,18.49842,19.52554,19.11406,19.37185,18.50285,20.92865,20.19412,20.55267,19.31229,19.23842,15.03543,19.25882,18.1655,19.41628,18.27862,19.56066,17.64159,20.06974,17.90129,19.23906,18.24617,19.73973,17.62208,12.66593,19.78733,18.13699,19.32127,18.46296,19.54695,18.66515,19.6158,18.49085,19.15032,18.92032,19.32669,19.33825,18.97847,18.64873,18.68089,18.43197,18.04547,17.97002,18.52897,18.2282,17.99993,17.76468,18.15112,17.01596,18.1413,20.05235,18.40497,19.76158,18.29463,19.61347,17.95345,19.30342,19.74828,19.95382,19.11218,19.54022,19.13702,19.35666,18.90033,19.03363,18.56879,19.1445,18.9499,19.33382,19.20628,19.27147,18.08827,19.12001,18.68839,19.32902,18.90841,18.95087,17.3646,12.26982,11.70177,19.98497,19.2542,19.93226,19.43831,19.82695,18.65455,19.89631,19.09085,20.19772,19.75129,20.21231,19.94678,20.34972,19.13695,20.01793,18.46261,19.67734,18.6354,20.73639,20.07741,21.00373,20.57932,20.07875,19.36642,20.76495,19.57651,21.34716,18.75367,21.53868,18.80073,18.29635,18.04255,20.20071,16.62017,20.18197,19.17911,20.42318,19.99523,20.45336,19.71308,13.43608,20.86889,19.17622,13.83916,21.04534,20.23638,21.00768,15.12247,21.06857,19.77332,21.80693,20.45233,21.1754,20.03949,21.17779,19.63936,20.42262,18.78869,19.9032,13.13266,21.12128,18.80351,12.9875,19.62549,18.95893,19.89782,17.36344,19.82161,18.30664,20.09802,19.28514,20.04823,19.24438,20.37585,19.50927,21.03851,18.59068,21.13234,13.4842,21.29274,20.83251,21.32166,20.68972,20.73904,19.70985,20.48286,19.2907,18.72407,18.52422,18.12138,17.74727
2022-09-26 17:00:00,396.1641,10.76086,9.697162,11.07028,10.54876,11.67425,11.31731,11.9248,11.27673,12.02352,11.77696,11.98164,11.17327,13.20449,12.52242,12.89384,11.82754,11.82798,8.752076,11.81152,10.90078,11.97085,10.8909,11.87543,10.20127,12.18843,10.50448,11.17504,10.33983,12.7114,10.73622,7.95393,12.97994,11.67031,12.09682,11.33547,12.25207,11.29247,11.71478,10.98961,11.14524,11.51446,11.47189,11.37696,11.04997,10.95015,10.93959,10.78032,10.38663,10.20759,10.78108,10.39504,10.02404,9.885447,10.39085,9.615,10.49145,12.46799,11.0947,12.18436,11.10229,12.12055,10.79101,11.81927,12.11756,12.35762,11.70711,11.93988,11.64755,11.89723,11.54961,11.7745,11.47493,11.8888,11.65225,11.99448,11.91416,11.92873,10.86742,11.69253,11.34244,11.80746,11.49771,11.51162,10.20272,7.417879,6.978409,12.50761,11.80727,12.27279,11.80264,12.23965,11.1924,12.25852,11.50729,12.30869,11.93134,12.32972,12.007,12.42601,11.39171,12.07698,10.9557,11.91605,11.10575,12.73908,12.09763,12.98161,12.50731,12.38916,11.74095,12.49336,11.61061,13.22247,10.93331,13.03966,11.64699,11.53549,10.73571,12.4719,9.610209,12.41531,11.58046,12.59819,12.2533,12.59306,11.92752,8.257444,12.684,11.2834,8.549601,13.08831,12.42649,13.07029,9.277278,13.15857,12.23646,13.25129,12.15956,13.25216,12.28795,13.12093,12.07105,13.01794,11.75668,12.90019,8.166473,13.22261,11.35192,7.995216,12.02728,11.44157,12.20644,10.29617,12.17443,10.95888,12.12956,11.34554,11.78707,11.09318,11.84433,11.13766,12.87715,11.13882,12.82777,8.009703,12.83583,12.4887,12.78449,12.57348,12.49263,11.81151,12.46774,11.90646,12.36961,12.22575,12.04449,11.80895
2022-09-26 18:00:00,128.3452,2.905612,2.566185,3.078726,2.895507,3.42864,3.234098,3.587431,3.341188,3.675288,3.558169,3.678993,3.349283,4.198144,3.922736,4.066813,3.652742,3.682544,2.466688,3.63096,3.254907,3.732001,3.31537,3.625395,2.824138,3.781014,3.093147,3.114127,2.784696,4.036543,3.267073,2.418688,4.039769,3.62594,3.579727,3.29498,3.586093,3.231487,3.270248,3.001767,3.020957,3.151031,3.089641,3.047014,2.866101,2.819523,2.789877,2.755874,2.672233,2.42441,2.868297,2.727983,2.475045,2.459124,2.718255,2.454329,2.79044,3.666258,3.058483,3.544487,3.170269,3.556586,3.017859,3.48821,3.561623,3.692487,3.340906,3.308159,3.130914,3.331614,3.283269,3.618865,3.510861,3.65583,3.526862,3.708099,3.657828,3.653662,3.276983,3.508963,3.353603,3.532938,3.390139,3.359327,2.846978,2.185178,2.063034,3.683683,3.371007,3.446295,3.239078,3.457008,3.143039,3.546757,3.208328,3.543514,3.417302,3.588831,3.306428,3.428714,3.085519,3.427713,3.055322,3.605688,3.269559,3.936157,3.677978,4.049858,3.864478,3.85538,3.593827,3.876675,3.486891,4.216036,3.326648,4.136534,3.523655,3.273366,2.885434,3.587504,2.7091,3.635237,3.283135,3.633188,3.388398,3.75901,3.424286,2.543892,3.314529,2.714129,2.516426,4.23068,3.877684,4.200379,3.026681,4.162642,3.811333,4.196322,3.744945,4.208963,3.809803,4.131034,3.737252,4.061773,3.494945,3.925235,2.438556,3.205372,2.691457,2.340757,3.126613,2.549955,2.857715,2.158666,2.796042,2.56206,3.522409,3.169007,3.374547,3.078914,3.315297,3.047472,3.947523,3.327352,3.900894,2.347584,3.949671,3.81122,3.91316,3.832694,3.724592,3.375313,3.663738,3.505788,3.668226,3.646183,3.548797,3.442637
2022-09-26 19:00:00,0.8926938,0.05895489,0.05258248,0.0571372,0.05640342,0.06475002,0.06017813,0.06735843,0.06088359,0.06407117,0.06047276,0.06687974,0.06038444,0.07186378,0.06730695,0.07330444,0.06481413,0.07056941,0.05152635,0.06970943,0.06382985,0.0730537,0.06443347,0.07311501,0.06422362,0.07576437,0.0656259,0.06689893,0.06030146,0.07118696,0.06382913,0.04282663,0.07310689,0.06602761,0.0727517,0.06550489,0.06679897,0.06347423,0.06144113,0.06135327,0.06359987,0.06143985,0.06127815,0.0594186,0.05803545,0.05802713,0.06021549,0.05836409,0.05904388,0.05684654,0.0598851,0.05928538,0.05699859,0.05540407,0.05999539,0.05777239,0.05978525,0.0619727,0.05398,0.06410345,0.05823547,0.06158136,0.05860223,0.06295533,0.06104505,0.0645135,0.05982659,0.06286601,0.06189595,0.06190994,0.05779573,0.06097484,0.0565011,0.06386312,0.05759535,0.06261551,0.05964778,0.06078292,0.05651966,0.05899815,0.05799962,0.06110803,0.05480782,0.05974833,0.05412598,0.03983376,0.03854354,0.06165463,0.06164338,0.06292568,0.05943503,0.060283,0.05756725,0.06194346,0.05847197,0.0637288,0.05689001,0.0630699,0.05873787,0.06167183,0.05898641,0.05944846,0.05508681,0.06304258,0.05434772,0.0660824,0.06348281,0.06621621,0.06148208,0.0654887,0.05897037,0.06407113,0.06174081,0.06866631,0.05893487,0.07263196,0.05959506,0.05400006,0.05220729,0.06120695,0.05286211,0.06074129,0.05731691,0.06072189,0.05975308,0.05939143,0.05731105,0.03857975,0.06079747,0.05630824,0.03875301,0.06724346,0.06197169,0.06928594,0.05550532,0.06857731,0.06315644,0.07191168,0.05901238,0.07120957,0.05790748,0.07109301,0.06059131,0.06511544,0.058267,0.06476701,0.03841715,0.06266387,0.05485441,0.03806935,0.05812243,0.05513438,0.05782868,0.05229418,0.05684971,0.05124329,0.05676857,0.04968755,0.05545228,0.05146965,0.05660324,0.05411278,0.06637624,0.05905391,0.06470685,0.03845348,0.06495481,0.06486104,0.06946535,0.0638309,0.06667294,0.06154191,0.06428713,0.0618589,0.05961005,0.06199572,0.05842351,0.060704
2022-09-26 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
