Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Inverter_84,Inverter_85,Inverter_86,Inverter_87,Inverter_88,Inverter_89,Inverter_90,Inverter_91,Inverter_92,Inverter_93,Inverter_94,Inverter_95,Inverter_96,Inverter_97,Inverter_98,Inverter_99,Inverter_100,Inverter_101,Inverter_102,Inverter_103,Inverter_104,Inverter_105,Inverter_106,Inverter_107,Inverter_108,Inverter_109,Inverter_110,Inverter_111,Inverter_112,Inverter_113,Inverter_114,Inverter_115,Inverter_116,Inverter_117,Inverter_118,Inverter_119,Inverter_120,Inverter_121,Inverter_122,Inverter_123,Inverter_124,Inverter_125,Inverter_126,Inverter_127,Inverter_128,Inverter_129,Inverter_130,Inverter_131,Inverter_132,Inverter_133,Inverter_134,Inverter_135,Inverter_136,Inverter_137,Inverter_138,Inverter_139,Inverter_140,Inverter_141,Inverter_142,Inverter_143,Inverter_144,Inverter_145,Inverter_146,Inverter_147,Inverter_148,Inverter_149,Inverter_150,Inverter_151,Inverter_152,Inverter_153,Inverter_154,Inverter_155,Inverter_156,Inverter_157,Inverter_158,Inverter_159,Inverter_160,Inverter_161,Inverter_162,Inverter_163,Inverter_164,Inverter_165,Inverter_166,Inverter_167,Inverter_168,Inverter_169,Inverter_170,Inverter_171,Inverter_172,Inverter_173,Inverter_174,Inverter_175,Inverter_176,Inverter_177,Inverter_178,Inverter_179,Inverter_180,Inverter_181,Inverter_182,Inverter_183,Inverter_184,Inverter_185,Inverter_186,Inverter_187,Inverter_188,Inverter_189,Inverter_190,Avg_Top_20%,Expected Sum
2022-11-01 00:00:00,0.0,-9.354584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01 01:00:00,0.0,-9.343334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01 02:00:00,0.0,-9.292083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01 03:00:00,0.0,-9.362917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01 04:00:00,0.0,-9.528334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01 05:00:00,0.0,-9.459583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01 06:00:00,0.0,-9.474167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-11-01 07:00:00,1.650273,-6.619167,0.02416666,0.02570833,0.01458333,0.009,0.03220832,0.03158332,0.02708332,0.02058333,0.0205,0.02520832,0.02370833,0.02208333,0.02945833,0.02954168,0.01466667,0.028375,0.02558332,0.01,0.02091667,0.02604168,0.024625,0.02795832,0.02645832,0.02870833,0.026625,0.010125,0.02495833,0.003333332,0.00075,0.01220833,0.01675,0.01008333,0.01170833,0.02375,0.02454167,0.009666667,0.012125,0.03041667,0.029,0.027125,0.021125,0.02925,0.03166667,0.0275,,0.02816667,0.029125,0.02333333,0.02425,0.02325,0.03116667,0.02645832,0.0245,0.02345833,0.02329166,0.01316667,0.012,0.01845833,0.01733333,0.018625,0.01275,0.02316667,0.02316667,0.02345833,0.02454167,0.02091667,0.02795832,0.02658333,0.0,0.03379168,0.029375,0.031,0.03245832,0.028625,0.02975,0.03291668,0.008,0.01508333,0.01354167,0.007833333,0.013375,0.01370833,0.01604167,0.01295833,0.01545833,0.01583333,0.01766667,0.01658333,0.021625,0.01620834,0.021875,0.02033333,0.01995834,0.02304167,0.02441667,0.01341667,0.03183332,0.024125,0.017375,0.01591666,0.027625,0.02925,0.03316668,0.03025,0.03029167,0.01266667,0.01466667,0.03120833,0.0,0.02825,0.01645833,0.01720834,0.0245,0.016625,0.03029167,0.03166667,0.02595833,0.015625,0.018125,0.021,0.026,0.02970833,0.026375,0.025125,0.02379167,0.01995834,0.02895832,0.02691668,0.03408333,0.02991668,0.02979168,0.02970833,0.01179167,0.01016667,0.028,0.01816667,0.004625,0.005416668,0.01366667,0.02825,0.01720834,0.01704167,0.0235,0.02179167,0.01241667,0.014,0.01604167,0.01616667,0.004583333,0.005208333,0.01704167,0.015625,0.007541668,0.007375,0.012625,0.01133333,0.023375,0.01833333,0.024375,0.0285,0.03254167,0.03254167,0.01891667,0.01595833,0.0175,0.01625,0.01820833,0.02295833,0.01925,0.02383333,0.02575,0.02520832,0.02570833,0.0265,0.02166667,0.02254167,0.008791667,0.008166667,0.01483333,0.01720834,0.01775,0.0175,0.02358334,0.024125,0.026375,0.02529168,0.01616667,0.02141666,0.01808334,0.018875,,3.9475416479999996
2022-11-01 08:00:00,59.78991,239.6396,1.419458,1.418042,1.00675,0.9553334,1.536583,1.498625,1.522,1.514125,1.460542,1.449167,1.447375,1.001167,1.484125,1.479125,0.9961666,1.47675,1.4345,0.9637917,0.9785833,1.426042,1.475834,1.429667,1.409542,1.4455,1.499667,1.354375,1.419875,0.8708333,0.8447501,1.281792,1.37775,0.946375,1.001458,1.36175,1.397292,0.9331668,0.990375,1.454917,1.503833,1.431375,1.52775,1.4305,1.549583,1.450958,,1.498,1.579208,1.496542,1.527667,1.45475,1.579167,1.51975,1.553125,1.522125,1.491958,0.9834583,0.9749582,1.446958,1.430375,1.440209,0.9932501,1.569375,1.55925,1.623458,1.589,1.572083,1.45625,1.486417,1.6114242894736839,1.613458,1.563958,1.545792,1.529667,1.534,1.525167,1.589833,1.416042,1.42225,1.482125,0.9699168,1.41,1.41225,1.482625,1.457125,1.476084,1.549167,1.521833,1.471042,1.603917,1.54825,1.644958,1.5655,1.603375,1.606208,1.684583,0.945625,1.577292,1.614542,1.487667,1.441333,1.478125,1.50425,1.535167,1.523541,1.551625,0.9953335,1.015916,1.524417,0.155125,1.468,1.40125,1.435792,1.447375,1.434375,1.573042,1.556792,1.479,1.46525,1.535542,1.550208,1.6825,1.682708,1.712334,1.651458,1.634083,1.558917,1.580375,1.575083,1.585333,1.5995,1.505833,1.497167,1.000125,1.004667,1.488791,1.430333,0.9147082,0.9649999,1.366292,1.499708,1.022875,1.108083,1.579583,1.56675,1.035375,1.059208,1.462208,1.450708,0.8927498,0.9136667,1.397792,1.423417,0.9689168,0.9607918,1.001458,1.009292,1.537125,1.453667,1.599,1.717584,1.563458,1.585042,1.480625,1.511708,1.515542,1.464625,1.5305,1.582083,1.565667,1.613792,1.646958,1.646125,1.609833,1.629333,1.519958,1.452417,0.9572916,0.9662915,1.405667,1.430667,1.41875,1.4125,1.465042,1.481833,1.490291,1.46175,1.267084,1.367167,1.362375,1.428916,1.6114242894736839,264.6700936894737
2022-11-01 09:00:00,385.1577,1882.129,9.5655,9.545665,6.485125,6.451458,9.738377,9.69575,9.764916,10.84237,10.81933,9.751374,9.638582,6.487375,10.40258,10.26667,6.932625,10.50796,10.18175,6.86125,6.710583,10.13154,10.33317,10.24425,9.867085,10.20921,10.51813,9.836247,10.25542,6.633208,6.862542,9.825582,10.34954,6.470084,6.897209,10.14212,10.34179,7.033916,7.311042,10.37804,11.04333,10.53937,11.31687,10.56063,11.35762,10.50741,,10.57146,11.29383,10.34738,11.332,10.37958,11.55087,10.46692,11.51483,11.04842,10.98171,7.312709,7.594083,10.623,10.91938,10.76383,7.238958,10.75692,10.80837,10.85987,10.61379,11.35421,10.59021,10.02383,10.37846,10.66079,10.45975,10.49817,10.59429,10.02162,10.17054,10.07867,10.5905,10.656,10.69758,7.532542,10.93379,10.89213,11.06817,11.11012,11.07054,11.68404,11.16471,11.29508,11.72225,11.24,11.94404,11.259,11.75208,11.35908,12.06017,6.071,10.83196,11.50654,11.24841,11.12662,10.99304,10.73271,10.62367,10.50671,10.66854,7.072083,7.085917,10.66554,10.15758,10.325,10.39667,10.61963,10.47733,10.13533,10.99604,10.94,10.95167,11.583,11.498,11.68758,11.967,11.79983,12.07479,11.69275,11.65137,11.55863,11.78646,11.93538,10.39458,10.98188,10.165,10.39029,6.959792,7.22125,10.33188,10.90038,6.9565,7.221666,10.16271,10.55821,7.213875,7.868291,11.50804,11.45763,7.711917,7.802584,11.25583,11.19433,6.933875,6.919542,10.20371,10.30175,7.026833,6.99025,7.122626,7.097542,10.72146,10.4615,12.12267,12.13817,10.80683,10.80117,10.66942,11.60217,11.46104,11.38729,11.54504,11.61704,11.49304,11.57362,11.76629,11.72708,11.32004,11.34125,10.32729,9.724916,6.551416,6.782542,10.0965,10.30575,10.28908,9.957751,10.1275,10.02321,10.15217,10.06838,7.897249,8.820459,9.215874,9.920877,11.642971842105263,1900.4904940000001
