Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Inverter_84,Inverter_85,Inverter_86,Inverter_87,Inverter_88,Inverter_89,Inverter_90,Inverter_91,Inverter_92,Inverter_93,Inverter_94,Inverter_95,Inverter_96,Inverter_97,Inverter_98,Inverter_99,Inverter_100,Inverter_101,Inverter_102,Inverter_103,Inverter_104,Inverter_105,Inverter_106,Inverter_107,Inverter_108,Inverter_109,Inverter_110,Inverter_111,Inverter_112,Inverter_113,Inverter_114,Inverter_115,Inverter_116,Inverter_117,Inverter_118,Inverter_119,Inverter_120,Inverter_121,Inverter_122,Inverter_123,Inverter_124,Inverter_125,Inverter_126,Inverter_127,Inverter_128,Inverter_129,Inverter_130,Inverter_131,Inverter_132,Inverter_133,Inverter_134,Inverter_135,Inverter_136,Inverter_137,Inverter_138,Inverter_139,Inverter_140,Inverter_141,Inverter_142,Inverter_143,Inverter_144,Inverter_145,Inverter_146,Inverter_147,Inverter_148,Inverter_149,Inverter_150,Inverter_151,Inverter_152,Inverter_153,Inverter_154,Inverter_155,Inverter_156,Inverter_157,Inverter_158,Inverter_159,Inverter_160,Inverter_161,Inverter_162,Inverter_163,Inverter_164,Inverter_165,Avg_Top_20%,Expected Sum
2022-10-01 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 01:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 02:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 03:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 04:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 05:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-10-01 06:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2022-10-01 07:00:00,13.04012,,1.581313,2.290584,0.0,2.007729,1.861125,1.957896,1.598125,1.526,2.451688,0.0,2.016625,1.029042,2.182625,0.8443332,0.8225833,1.803021,0.7724376,1.544271,0.5669582,1.184333,0.8765832,0.7435625,1.209437,0.8067708,0.9320001,0.9102083,0.8058125,0.9734791,0.724875,0.8349791,0.9814792,0.8828334,1.153833,0.9142291,1.158312,0.9493126,0.0,1.062542,1.172729,1.112646,1.411792,0.9341667,1.049729,1.441896,0.8689376,1.321479,0.8090626,1.169958,1.1815,1.267104,1.493875,1.450229,2.363375,1.852875,0.8627293,2.073208,1.148271,1.536146,1.773146,1.700604,2.489979,1.868375,2.384229,1.677229,2.153771,0.0,2.298438,1.649208,1.294417,1.558875,1.202229,1.73475,1.079521,3.560479,3.209625,3.09125,3.160791,2.863833,3.245562,2.927083,3.530833,3.550354,3.188479,3.135875,3.236667,3.126396,0.0,3.031291,3.424583,,3.132416,2.480979,3.057083,3.022625,3.300917,2.381312,3.01125,2.701688,3.153271,2.995625,3.269917,3.131083,3.391437,3.127146,3.253834,3.067312,2.976792,2.494125,3.112937,2.016666,3.153771,2.568917,3.001062,2.600667,2.802354,3.078396,3.081833,2.803146,3.204104,2.646146,3.007667,2.386167,2.579958,2.408854,2.894083,2.313333,2.735875,2.341854,2.494667,2.384125,3.140333,2.251,3.065354,2.276292,2.380229,2.719187,2.754917,2.346896,2.652104,2.578625,2.586729,2.512896,2.694042,2.262792,2.954667,2.271604,2.559958,2.496604,2.259021,2.521146,2.667937,2.439209,2.822334,2.447792,2.94075,2.701708,2.608625,2.556688,2.420979,2.40925,2.653542,2.438917,2.605688,2.650938,2.261583,,347.10624839999997
2022-10-01 08:00:00,250.5975,,20.356,20.74356,21.394039375000002,20.46344,20.51033,20.60439,20.2824,19.68496,20.97988,21.394039375000002,20.82492,15.37912,20.65242,12.8021,12.79204,18.90629,12.51637,20.21737,12.62933,18.0091,11.07327,8.511813,19.2984,7.426918,18.32679,9.069958,8.263584,18.50792,7.846187,9.999834,18.9055,10.72296,18.62565,10.37046,15.92115,12.7896,21.394039375000002,14.84435,14.73787,14.7865,15.559,11.72677,9.356585,19.12371,8.14825,16.57379,10.21138,10.2496,15.9351,11.3601,17.68706,17.34596,16.94012,15.54015,12.04577,18.23044,13.46248,16.96465,14.92171,18.68956,18.17608,19.49556,17.69869,18.8044,17.32279,21.394039375000002,17.37942,20.47779,20.12115,14.66648,19.50319,16.23787,16.75429,21.65204,21.79852,21.22279,21.39667,21.24521,21.57879,21.44502,21.93902,21.74631,21.51102,21.2595,21.40779,21.23719,21.394039375000002,21.07517,21.52394,,21.03358,20.96031,21.07937,21.31643,21.51571,20.80356,21.12229,20.84683,21.18723,20.4935,21.26509,21.09358,21.50731,21.24196,21.63175,21.34394,21.07077,20.69904,21.23642,20.55852,21.24819,20.72037,21.16114,20.8666,19.64121,20.94062,21.22404,20.93446,21.23173,21.0865,21.08779,20.5024,20.56794,20.10648,21.09738,20.1265,20.98723,20.933,20.8206,20.75137,19.98013,20.74113,21.07702,20.1956,20.97171,21.00208,21.16633,20.31998,20.89796,20.62442,20.50829,20.67204,20.97596,20.32304,20.90525,19.23221,20.59971,20.82344,16.48902,20.49468,21.49291,20.97623,21.307,19.52142,21.44598,21.08944,20.925,20.95959,20.64231,20.51852,20.76706,20.50857,20.85404,20.78621,19.14561,21.394039375000002,3071.0844358749996
2022-10-01 09:00:00,520.2966,,41.30146,40.80315,41.46334000000001,40.80277,40.61067,40.4004,40.49571,39.81196,41.18884,41.46334000000001,41.18723,36.19196,40.5785,34.88785,32.29369,37.62137,34.63454,40.68244,35.82327,37.04204,32.32473,29.21344,39.97459,33.62135,39.91421,31.56963,29.65998,39.38202,29.11956,29.01323,40.14788,30.17064,39.409,30.83277,34.38519,30.62448,41.46334000000001,35.4164,30.98229,36.04852,32.73734,31.91598,29.16431,39.81629,32.05431,34.29263,32.06387,28.79529,33.89119,32.65215,38.8774,37.8216,33.69907,34.78462,31.25562,35.50571,33.76221,35.12444,36.01896,39.46852,34.79027,40.21584,34.84413,40.46537,34.53444,41.46334000000001,34.75436,41.14552,40.90521,30.53008,39.71016,33.19871,35.67477,41.78496,41.78279,41.30696,41.49369,41.34713,41.74783,41.69989,42.18531,41.86544,41.85463,40.91494,41.61871,41.23758,41.46334000000001,41.13485,41.61004,,40.72911,40.77781,40.96425,41.17825,41.48121,40.8974,41.11075,40.59393,40.98883,40.30456,41.08931,41.0231,41.55109,41.3336,41.87673,41.45986,40.9686,40.66206,41.16873,40.59817,41.05808,40.71827,41.09921,40.90031,38.18808,40.41577,41.14723,40.8266,41.0316,40.92481,40.96009,40.296,40.62458,39.734,41.21692,39.94292,41.18216,40.82631,41.12,40.60456,38.31529,40.62927,40.80302,39.80819,40.99479,40.95754,41.39575,40.17223,40.91883,40.46404,40.29054,40.63317,41.07206,40.19377,40.71348,37.66477,40.61694,40.72325,41.07037,40.17168,41.67394,40.88129,41.23663,38.09244,41.43192,41.06908,40.81021,40.99482,40.52912,40.31098,40.4635,40.18106,40.69471,40.37585,37.62342,41.46334000000001,6341.09238
