Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Inverter_84,Inverter_85,Inverter_86,Inverter_87,Inverter_88,Inverter_89,Inverter_90,Inverter_91,Inverter_92,Inverter_93,Inverter_94,Inverter_95,Inverter_96,Inverter_97,Inverter_98,Inverter_99,Inverter_100,Inverter_101,Inverter_102,Inverter_103,Inverter_104,Inverter_105,Inverter_106,Inverter_107,Inverter_108,Inverter_109,Inverter_110,Inverter_111,Inverter_112,Inverter_113,Inverter_114,Inverter_115,Inverter_116,Inverter_117,Inverter_118,Inverter_119,Inverter_120,Inverter_121,Inverter_122,Inverter_123,Inverter_124,Inverter_125,Inverter_126,Inverter_127,Inverter_128,Inverter_129,Inverter_130,Inverter_131,Inverter_132,Inverter_133,Inverter_134,Inverter_135,Inverter_136,Inverter_137,Inverter_138,Inverter_139,Inverter_140,Inverter_141,Inverter_142,Inverter_143,Inverter_144,Inverter_145,Inverter_146,Inverter_147,Inverter_148,Inverter_149,Inverter_150,Inverter_151,Inverter_152,Inverter_153,Inverter_154,Inverter_155,Inverter_156,Inverter_157,Inverter_158,Inverter_159,Inverter_160,Inverter_161,Inverter_162,Inverter_163,Inverter_164,Inverter_165,Avg_Top_20%,Expected Sum
2022-09-01 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-01 01:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-01 02:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-01 03:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-01 04:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-01 05:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-09-01 06:00:00,2.624809,,0.2675833,0.3473056,0.0,0.1816667,0.2626666,0.3768333,0.20875,0.2389722,0.3579444,0.0,0.2749167,0.2193055,0.417361,0.2055833,0.2579722,0.27775,0.2231389,0.2749444,0.1430278,0.2156667,0.2571944,0.2246945,0.2301667,0.2289167,0.2553611,0.3116389,0.2395833,0.2238889,0.1990278,0.1726111,0.2391111,0.1871389,0.2354445,0.1940833,0.1543611,0.23825,0.1425278,0.2057778,0.1578055,0.1841111,0.1703056,0.2437222,0.3492501,0.1952778,0.1876111,0.3492778,0.1468333,0.35975,0.1780833,0.3484166,0.1671042,0.1398611,0.391111,0.2993611,0.1598889,0.1934167,0.2275278,0.15125,0.2668611,0.2480555,0.1655,0.41,0.1778889,0.2143333,0.2002778,0.2926944,0.2604444,0.2102778,0.2219167,0.16675,0.2165278,0.1626111,0.2067778,0.2757709,0.2991111,0.2392222,0.2793055,0.2891944,0.2857778,0.2862778,0.3978612,0.4545279,0.2611944,0.3068333,0.2761667,0.2568611,0.0,0.22625,0.3096944,,0.2979445,0.2569722,0.2696111,0.3319722,0.3082222,0.1636111,0.2128333,0.2853889,0.2728611,0.3037778,0.3189722,0.3218333,0.3518611,0.2766111,0.3353611,0.315,0.294,0.2823333,0.3104722,0.13925,0.3352778,0.1938333,0.2673889,0.2253611,0.2635278,0.3641667,0.2918889,0.2031667,0.3365556,0.25325,0.2980555,0.2438889,0.1856944,0.2509444,0.3121111,0.2627778,0.2136389,0.3066389,0.1811389,0.2923055,0.4260279,0.2726667,0.3386389,0.334,0.3013055,0.2920555,0.29975,0.1739167,0.2465834,0.2390556,0.2211945,0.2365833,0.2504444,0.1524167,0.3429167,0.2223333,0.18,0.2454445,0.3195556,0.2473889,0.28375,0.2770833,0.3810554,0.247375,0.4217779,0.362639,0.27225,0.3176111,0.2090833,0.2523333,0.3030556,0.2771944,0.3098056,0.2906944,0.2175833,,41.852166499999996
2022-09-01 07:00:00,69.84132,,5.487083,5.66748,6.08789403030303,5.19302,5.333395,5.647646,5.184186,4.761271,5.789103,6.08789403030303,5.395978,3.133667,5.542521,3.629313,3.376167,4.702021,3.03075,4.977667,2.157042,4.033229,2.711375,2.640438,4.851334,2.720646,4.635937,2.907938,2.6235,4.878583,3.914834,3.813292,5.083271,2.689,4.851833,4.099542,3.930271,3.905625,4.062896,2.459042,3.689646,3.135688,3.704041,3.452396,3.496542,4.97175,3.209312,4.760063,3.299375,5.109938,4.103021,5.158813,4.456396,2.604375,5.052521,4.185166,4.614979,4.901291,4.79725,4.6455,4.770459,4.752771,5.555293,5.173229,4.62298,4.601833,4.436479,5.075105,4.479688,5.122895,4.980916,3.551396,3.105042,3.840354,2.780417,6.112313,5.895417,5.930897,6.062791,5.960688,6.091062,6.042209,6.423207,6.455209,5.975103,5.930022,6.007459,5.884417,6.08789403030303,5.804291,6.067834,6.08789403030303,6.003584,5.90023,5.961772,6.145772,5.723667,5.509314,5.854147,5.831666,6.002833,5.901876,6.127937,6.009416,6.304249,5.938416,6.188979,6.097146,5.978022,5.799417,6.068124,5.332293,6.076645,5.47302,5.896166,5.670041,5.935375,6.028875,5.959875,5.3245,6.142958,5.889103,5.965855,5.568145,5.489729,5.546522,5.762896,5.607312,5.73977,5.795562,5.625313,5.681646,6.008959,5.640917,6.050897,5.813147,5.816272,5.927478,5.866457,5.316978,5.683959,5.608459,5.577647,5.529499,5.810979,5.26675,6.030313,5.134687,5.55698,5.624604,4.462333,5.625022,6.078499,5.740293,6.152396,5.842458,6.296813,6.022709,5.80427,5.891771,5.588771,5.609728,5.854417,5.682917,5.856874,5.73852,5.548707,6.08789403030303,848.931959121212
2022-09-01 08:00:00,291.2036,,23.02754,22.86963,23.33171606060606,22.61694,22.47209,22.48985,22.37437,21.75196,23.09637,23.33171606060606,22.83925,18.13581,22.62244,14.79679,20.03081,20.85184,15.42621,22.3931,13.76515,20.05791,14.04375,14.179,21.82565,13.45352,21.52661,9.511041,15.05169,21.409,13.62471,18.9906,21.95869,14.61064,21.44114,17.91746,18.48692,19.13862,18.62988,15.96771,16.99785,13.67252,17.57546,16.58954,17.77012,21.79425,14.07852,18.8136,16.7845,19.77804,18.68889,22.46496,21.55371,17.17492,19.32819,14.04579,20.61477,20.03804,16.11855,19.73541,22.00439,22.06706,19.65092,22.44983,19.41483,22.59902,19.14235,22.7579,19.19477,22.84867,22.70335,17.74573,20.87542,17.91677,13.26704,23.52139,23.77773,23.18673,23.37071,23.25023,23.48806,23.4855,23.76671,23.63679,23.50656,23.23281,23.41644,23.27398,23.33171606060606,23.14886,23.46648,23.33171606060606,22.88519,22.93383,22.97471,23.19362,21.68771,22.91325,23.1355,22.6919,23.049,22.55023,23.12786,23.10193,23.48527,23.26929,23.57688,23.36123,23.01163,22.81848,23.17854,22.53825,23.03189,22.69302,23.0451,22.85769,23.13046,22.71527,23.09413,21.19944,23.14529,23.03452,22.97835,22.59977,22.65446,22.43121,17.44492,22.46335,23.11637,22.85746,23.06162,22.74048,21.78508,22.65048,22.87313,22.62075,22.96613,22.95594,23.04535,22.40556,22.73131,22.67887,22.53175,22.68077,23.05009,22.46011,22.93096,21.04461,22.66356,22.87496,17.46017,22.6481,23.55331,23.02683,23.24173,23.02796,23.36283,23.20613,22.74663,23.13504,22.57431,22.67044,22.62571,22.67083,22.80461,22.58173,22.65458,23.33171606060606,3497.2156652424237
2022-09-01 09:00:00,552.3679,,42.03838,41.61192,42.061356666666676,41.599,41.26308,41.03821,41.27745,40.51883,41.91317,42.061356666666676,41.84448,38.15948,41.23606,34.52519,36.65998,38.33694,31.87613,41.47058,34.40317,37.77494,31.86542,36.44602,40.76448,34.4799,40.58004,19.6075,36.03206,40.20623,32.11546,37.43871,40.92727,33.02729,40.25436,33.37106,34.95087,37.53731,34.96202,36.75502,31.84444,33.77102,33.53075,34.73896,34.32536,40.62825,34.61575,34.76936,31.34716,36.66558,34.73129,41.16835,39.99758,38.22865,35.10119,34.05817,32.38331,36.21373,29.43459,35.86164,40.41021,40.49756,35.45696,40.77557,35.50998,41.13081,35.20306,41.29558,35.41446,41.84465,41.5625,33.90069,40.32996,33.88691,33.86914,42.21608,42.41496,41.80396,42.01313,41.95742,42.25919,42.31165,42.63306,42.31554,42.45904,41.85673,42.17202,41.84869,42.061356666666676,41.71731,42.05154,42.061356666666676,41.29364,41.35679,41.53437,41.71177,38.92667,41.5094,41.72969,41.06119,41.53967,40.90554,41.51825,41.61227,42.0326,41.91981,42.48298,42.1116,41.62186,41.46727,41.74479,41.28994,41.64633,41.40033,41.76577,41.54469,41.81017,40.88538,41.76613,38.38994,41.58984,41.49694,41.58029,41.09144,41.35308,40.80948,34.95456,40.93637,41.87848,41.4856,41.83002,41.33148,38.90588,41.27802,41.39529,40.95163,41.70219,41.707,42.01698,41.14881,41.62546,41.26102,41.0271,41.34585,41.82377,41.07031,41.43163,38.37227,41.36352,41.43796,41.54708,41.12671,42.49848,41.64973,41.95588,41.59196,42.13761,41.89171,41.58781,41.91486,41.39581,41.31965,41.2676,40.99625,41.57498,41.0561,41.41777,42.061356666666676,6519.358026666667
