Tumbleweed Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167
2023-08-01 07:00:00,161.6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-01 08:00:00,411.6984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-01 09:00:00,639.0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-01 10:00:00,824.2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-08-01 11:00:00,955.9619,,37.82346,,37.32357,,37.36426,,37.68638,,37.58136,,37.60988,,37.43768,,43.78415,,36.7154,,36.69143,,29.5288,,37.10612,36.39502,,43.68556,,35.51915,33.71729,,0,,36.63662,37.92936,0,37.08913,0,34.97092,36.87574,36.82981,34.93798,37.41529,,,,,,37.06221,37.60553,0,36.97829,37.57449,36.90887,37.39254,37.03509,37.55217,34.5038,,40.20216,,37.79244,,,,,,,,,,,,,,,,,,,,,,,37.53532,,33.58913,,33.43244,,33.92881,,37.37954,33.99467,37.54654,36.87693,37.10947,37.41117,37.68298,37.21178,37.01421,36.64902,37.82297,37.62645,37.45488,37.51431,37.4623,37.21299,37.32414,37.13617,37.55902,37.71122,37.51756,36.77781,36.81521,34.79879,30.69857,34.46204,33.11198,33.54258,37.50262,37.27645,37.59935,37.58561,37.57657,37.50241,37.65922,,37.41948,37.01457,36.69284,37.3899,37.15695,37.05147,37.03958,37.04005,0,36.88306,36.92389,37.42038,36.87716,36.26955,37.55861,36.11373,34.83829,37.18993,38.26072,37.39626,37.37201,36.77969,0,37.39686,37.37732,37.17136,37.9901,37.75595,38.6899,38.06703,36.5234,38.58853,37.27281,37.78265,37.38511,37.73135,34.80376,2804.795
2023-08-01 12:00:00,1031.074,,60.85453,,60.12931,,60.24079,,60.90902,,60.78412,,60.88829,,60.53744,,59.3626,,59.45517,,59.49263,,42.88537,,60.16225,60.04102,,60.16654,,60.15907,56.21083,,0,,60.17757,60.63005,0,60.13157,0,58.04431,59.387,59.48798,61.09505,60.76288,,,,,,60.78241,60.16722,0,60.77157,60.91787,60.74208,60.59257,61.10376,60.67881,60.68682,,60.69705,,60.4964,,,,,,,,,,,,,,,,,,,,,,,60.39204,,55.22759,,54.98629,,55.80508,,60.32843,55.97789,60.88899,59.6451,60.07552,60.87699,61.22443,60.36403,60.99285,59.65042,60.43605,60.74154,60.30072,60.5393,60.4706,60.18833,60.34103,59.9921,60.8614,61.02858,60.73808,60.64182,60.53206,57.08631,55.43583,55.83772,55.79459,55.79322,60.54948,60.16449,60.74369,60.74971,60.78885,60.87035,60.98096,,61.02697,60.6342,60.12311,61.32365,60.93547,60.96326,60.90553,61.02286,0,60.72667,60.97178,60.50429,60.80481,60.72609,60.7002,60.61155,61.02941,60.15764,61.01012,60.62526,60.60119,59.76094,0,60.74659,60.59298,60.502,60.37241,60.66577,60.43647,60.61446,60.18807,61.10158,60.58987,61.00286,60.88953,60.96916,36.791,9161.419
2023-08-01 13:00:00,1034.224,,60.85519,,60.12167,,60.24814,,60.92258,,60.83962,,60.94442,,60.50504,,59.34763,,59.45918,,59.54491,,49.11279,,60.1585,60.03621,,60.16929,,60.16343,56.82032,,0,,60.16116,60.63626,0,60.14607,0,58.80158,59.35843,59.50833,61.14639,60.79845,,,,,,60.78101,60.17317,0,60.80765,60.96072,60.80059,60.65662,61.13228,60.71756,60.73461,,60.7231,,60.49718,,,,,,,,,,,,,,,,,,,,,,,60.31939,,55.68156,,55.4116,,56.25122,,60.31805,56.39892,60.93229,59.61609,59.99465,60.77372,61.31854,60.43755,61.16582,59.66927,60.42699,60.82695,60.2544,60.53659,60.45827,60.17759,60.33221,59.96378,60.86809,60.95056,60.74361,60.84678,60.50822,57.46714,55.7433,56.03484,55.9457,56.06793,60.62925,60.15646,60.77215,60.7785,60.80127,60.95469,60.94082,,61.01276,60.6236,60.09467,61.35242,60.91168,60.99208,60.91698,61.09615,0,60.75481,61.01025,60.54433,60.79676,60.71006,60.69371,60.56972,61.09306,60.14922,60.94577,60.70779,60.62524,59.81939,0,60.7793,60.55174,60.55313,60.38947,60.70116,60.43031,60.60124,60.18945,61.15989,60.59283,61.07164,60.95615,61.06165,36.03234,9168.15
2023-08-01 14:00:00,960.559,,60.86224,,60.12036,,60.30627,,60.9622,,60.85262,,60.95428,,60.52214,,59.3455,,59.47476,,59.53645,,49.54486,,60.16508,60.03853,,60.16321,,60.16798,54.99556,,0,,60.15747,60.69847,0,60.14735,0,55.49315,59.38954,59.51514,61.19019,60.8162,,,,,,60.81838,60.16318,0,60.82418,60.98489,60.77984,60.70242,61.15398,60.75029,60.7685,,60.75577,,60.52148,,,,,,,,,,,,,,,,,,,,,,,60.35548,,53.67096,,53.36572,,54.26561,,60.33327,54.37611,60.94831,59.69575,60.12566,59.40583,61.24079,60.37278,59.4609,59.72066,60.45676,60.83921,60.27398,60.53365,60.45792,60.19085,60.30527,59.9739,60.86047,61.00603,60.79228,59.04307,60.50906,54.57375,53.71743,53.96917,53.88816,53.86332,60.64712,60.15451,60.81314,60.79185,60.83149,61.00238,60.99955,,61.03734,60.61846,60.13125,61.34387,60.9254,61.02423,60.96443,61.13102,0,60.78472,61.0426,60.55161,60.85691,60.71282,60.64786,60.62421,61.11338,60.15954,60.95422,60.71978,60.47073,59.83968,0,60.8116,60.50761,60.58972,60.40095,60.70029,60.45761,60.55737,60.14751,61.08572,60.62944,61.11872,60.89568,61.05899,30.3762,9119.434
2023-08-01 15:00:00,831.5729,,56.23427,,55.9255,,56.56221,,56.309,,56.88575,,57.00082,,56.24267,,55.26939,,56.28767,,56.78485,,44.32819,,56.24149,57.16698,,56.39479,,56.61083,49.38772,,0,,57.28136,56.82469,0,56.9512,0,48.89967,56.86939,56.89368,56.98426,57.12836,,,,,,57.49142,56.68391,0,57.12426,56.05479,57.12244,56.50843,57.33649,56.17409,56.53481,,57.07888,,57.03858,,,,,,,,,,,,,,,,,,,,,,,56.2595,,47.63737,,47.29471,,48.41186,,56.00071,48.27385,57.25773,56.55635,55.80699,52.21959,56.69665,56.58245,52.98087,56.51342,56.38963,56.36366,55.63404,56.68562,56.48933,56.47694,56.19718,56.16403,56.66537,56.27719,56.25638,52.51639,56.16665,47.77083,47.48786,47.67053,47.51522,47.38668,57.17685,56.39486,56.59537,56.70102,56.80553,57.06725,56.71847,,55.99094,55.65749,56.33909,56.29087,55.75081,56.09855,56.10502,56.96746,0,56.43816,56.71071,55.41321,56.79735,56.08566,54.78488,56.34277,56.16442,55.52937,56.5964,56.4291,53.76257,56.04692,0,56.31641,54.98143,56.17006,56.87162,56.48761,56.6295,55.6041,55.42197,55.71918,56.25677,56.66003,55.56396,56.36874,28.84739,8468.73
2023-08-01 16:00:00,643.4579,,44.54311,,44.25335,,44.84417,,44.70445,,45.26134,,45.22972,,44.6871,,43.97076,,44.81864,,45.55359,,34.98733,,44.94173,45.80776,,44.92567,,45.17173,39.48945,,0,,45.823,45.03543,0,45.42352,0,38.89007,45.73749,45.68656,45.59798,45.49429,,,,,,45.8275,45.28715,0,45.39407,44.3595,45.3374,44.60993,45.57302,44.5909,44.97412,,45.32512,,45.51015,,,,,,,,,,,,,,,,,,,,,,,44.54706,,37.66859,,37.34924,,38.35487,,44.35179,38.08488,45.42608,44.84206,44.02542,40.99322,44.65611,44.57795,41.74471,44.71534,44.4456,44.53802,43.81779,44.81524,44.60302,44.62267,44.40623,44.28477,44.74954,44.41566,44.34039,41.37715,44.20519,37.49711,37.33406,37.47752,37.18666,37.15002,45.47403,44.75394,44.79165,44.82108,44.9866,45.16012,44.93161,,43.92766,43.64906,44.30134,44.1676,43.77011,44.15993,44.17921,45.0069,0,44.56628,44.7821,42.97992,45.0162,44.42543,42.52248,44.53561,44.60518,43.3818,44.85077,44.75182,41.51789,44.23675,0,44.39849,43.19797,43.85419,45.5701,45.01264,45.51593,44.45955,44.43612,44.60608,44.11093,45.42195,43.53376,45.54565,29.43455,6756.945
