Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Inverter_84,Inverter_85,Inverter_86,Inverter_87,Inverter_88,Inverter_89,Inverter_90,Inverter_91,Inverter_92,Inverter_93,Inverter_94,Inverter_95,Inverter_96,Inverter_97,Inverter_98,Inverter_99,Inverter_100,Inverter_101,Inverter_102,Inverter_103,Inverter_104,Inverter_105,Inverter_106,Inverter_107,Inverter_108,Inverter_109,Inverter_110,Inverter_111,Inverter_112,Inverter_113,Inverter_114,Inverter_115,Inverter_116,Inverter_117,Inverter_118,Inverter_119,Inverter_120,Inverter_121,Inverter_122,Inverter_123,Inverter_124,Inverter_125,Inverter_126,Inverter_127,Inverter_128,Inverter_129,Inverter_130,Inverter_131,Inverter_132,Inverter_133,Inverter_134,Inverter_135,Inverter_136,Inverter_137,Inverter_138,Inverter_139,Inverter_140,Inverter_141,Inverter_142,Inverter_143,Inverter_144,Inverter_145,Inverter_146,Inverter_147,Inverter_148,Inverter_149,Inverter_150,Inverter_151,Inverter_152,Inverter_153,Inverter_154,Inverter_155,Inverter_156,Inverter_157,Inverter_158,Inverter_159,Inverter_160,Inverter_161,Inverter_162,Inverter_163,Inverter_164,Inverter_165,Avg_Top_20%,Expected Sum
2022-12-01 00:00:00,,-14.00654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 01:00:00,,-13.98997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 02:00:00,,-13.94656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 03:00:00,,-13.91304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 04:00:00,,-13.98586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 05:00:00,,-14.01346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 06:00:00,,-14.17214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2022-12-01 07:00:00,,11.44375,,,,,,,,,,0.120989,,0.108348,,0.1998888,,0.1761914,,0.1654444,,0.08983259,,0.2106366,,0.2005149,,,0.1121023,,0.2667165,,,,,,0.1785291,,,,0.04301183,,0.1329587,0.07159442,0.2263622,,,,,,,0.2606971,0.3276995,,0.1545291,,,,,,,,,0.3416008,,,,,,,,,,,,,,,,,,,,,,,0.2739937,,0.1944679,,0.1584366,,0.188252,,0.2585526,0.191761,0.1067227,0.1613467,0.2087089,0.2361704,0.13511,0.2429021,0.1060785,0.1627964,0.2115976,0.1390394,0.2160305,0.2186806,0.2235358,0.2126385,0.2615073,0.2424873,0.2531194,0.3016587,0.24458,0.1569276,0.2598325,0.1442194,0.2029078,0.227676,0.1733306,0.182571,,,,,,,,,,,,,,,,0.1678811,0.1175147,0.1838553,0.1803635,0.2373849,0.2810452,0.2359599,0.3406611,0.1714143,0.05991023,0.3763636,0.2467802,0.1453228,0.186652,0.1681592,0.2551048,0.146581,0.2458147,0.0889336,0.1762806,0.1317422,0.2386748,0.1978,0.1738935,0.03371378,0.2807572,0.06871271,0.1485631,0.05078779,,,15.22191455
2022-12-01 08:00:00,,1112.441,,,,,,,,,,6.510616,,5.265907,,5.431849,,6.089967,,5.803405,,5.551652,,6.000263,,6.247128,,,5.9464,,7.546134,,,,,,6.723345,,,,6.424979,,5.828238,5.813285,6.320783,,,,,,,6.591826,8.018755,,6.82834,,,,,,,,,6.50996,,,,,,,,,,,,,,,,,,,,,,,6.433822,,5.141202,,5.21717,,5.319148,,6.806396,6.164867,5.818679,7.134659,6.64284,6.856772,4.867183,7.050725,6.162189,6.286017,6.541352,6.239733,6.762239,7.007202,6.885274,5.997044,7.156806,7.199542,7.436368,7.956995,7.875844,6.420512,7.523256,4.678973,5.757617,5.841697,6.35082,6.866217,,,,,,,,,,,,,,,,9.811618,9.591389,8.71137,9.325378,11.11748,8.805804,7.712942,10.75433,6.420822,6.168582,11.51036,8.438968,6.43706,11.22419,10.4932,9.09787,7.207567,6.048619,5.422085,8.177054,5.24351,5.291149,5.129714,4.251678,3.753573,11.83191,4.220868,6.50543,4.76712,,,549.323632
2022-12-01 09:00:00,,4258.09,,,,,,,,,,24.56547,,23.89492,,19.77002,,22.04892,,23.97774,,22.22672,,22.22812,,23.24818,,,21.98161,,29.02924,,,,,,21.83958,,,,16.69555,,30.70944,25.27833,22.64719,,,,,,,22.19275,26.21633,,25.65853,,,,,,,,,28.62004,,,,,,,,,,,,,,,,,,,,,,,24.90301,,22.77995,,22.97429,,21.56907,,27.33833,26.83446,24.0581,24.29104,25.86043,27.12407,24.246,30.79781,27.87288,25.63692,27.42353,26.73763,29.45073,31.3282,31.63202,28.54697,30.7864,29.72223,30.16088,30.33329,30.83733,28.67124,31.68112,20.66972,26.60835,22.53643,24.31663,23.86285,,,,,,,,,,,,,,,,29.78205,29.66746,26.97639,27.34168,29.13851,27.13056,22.58979,30.03772,24.41948,28.0143,30.38255,26.40132,21.47971,30.86807,30.13797,27.43225,23.9096,23.47814,22.39106,26.24847,19.29683,20.70153,19.6548,17.29475,14.29151,29.68263,19.12956,23.80327,17.84567,,,2033.9482200000002
2022-12-01 10:00:00,,5138.228,,,,,,,,,,34.16874,,33.70916,,30.03403,,32.1563,,32.95149,,33.7955,,36.34304,,31.63458,,,33.6141,,35.35664,,,,,,30.08178,,,,27.85905,,31.22835,33.25264,37.80586,,,,,,,34.17662,31.01021,,36.16884,,,,,,,,,33.85802,,,,,,,,,,,,,,,,,,,,,,,28.55156,,33.26177,,35.07298,,35.89534,,38.47321,33.05922,37.85098,29.02394,36.71216,30.73207,29.78857,36.98014,38.60654,37.2176,37.46606,34.596,34.25159,37.7289,37.94733,36.14437,38.07766,32.75003,38.61,38.3654,33.50869,36.22339,38.68312,28.00833,32.8761,32.37141,34.57156,33.5009,,,,,,,,,,,,,,,,35.01115,31.02028,30.93307,30.5101,35.67584,29.4496,29.57657,35.97853,31.54576,32.76258,33.02915,34.81323,30.51233,32.09439,35.62315,33.11353,29.74032,32.29129,30.54927,31.92324,28.58569,27.96135,26.70789,23.23602,22.85963,36.38849,32.21319,35.37498,27.18136,,,2652.77385
2022-12-01 11:00:00,,987.6318,,,,,,,,,,6.689189,,6.426714,,6.491076,,6.64442,,6.4273,,6.483729,,6.529233,,6.650606,,,6.331243,,6.910122,,,,,,5.764402,,,,5.379764,,6.838975,6.523937,6.677246,,,,,,,6.733485,7.246526,,6.538976,,,,,,,,,6.529716,,,,,,,,,,,,,,,,,,,,,,,6.501791,,5.575757,,5.341312,,5.71729,,6.64817,5.755759,6.09696,6.224807,6.363775,6.184744,4.958221,6.685387,6.353748,6.113853,6.190522,6.301456,6.311442,6.381139,6.254773,5.90843,6.329166,6.256073,6.334918,6.482509,6.236127,5.586008,6.319265,5.022543,5.2054,4.992937,5.064677,5.363777,,,,,,,,,,,,,,,,6.361684,6.348248,6.115058,6.071708,6.280163,6.206626,6.455797,6.683486,5.690596,5.71213,6.454487,6.528173,5.820757,6.028723,6.157058,6.045266,5.514015,6.111693,5.696773,5.879519,5.63576,5.882702,5.865712,5.700335,5.357359,6.301883,5.705035,6.094368,5.315887,,,488.900396
