Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2022-11-01 00:00:00,0,0,0,0,-6.951655
2022-11-01 01:00:00,0,0,0,0,-6.910012
2022-11-01 02:00:00,0,0,0,0,-6.90516
2022-11-01 03:00:00,0,0,0,0,-6.902887
2022-11-01 04:00:00,0,0,0,0,-6.88817
2022-11-01 05:00:00,0,0,0,0,-6.868375
2022-11-01 06:00:00,0,0,0,0,-6.798258
2022-11-01 07:00:00,3.823648,6.5,6.75,6.75,12.99774
2022-11-01 08:00:00,53.59665,81.25,82.75,73.25,236.4151
2022-11-01 09:00:00,137.9625,224,220.75,226.5,682.2592
2022-11-01 10:00:00,190.5109,353.75,343.25,323,1015.381
2022-11-01 11:00:00,307.8249,496.5,513.25,552.25,1578.607
2022-11-01 12:00:00,571.4932,1160.25,1040.5,1118,3378.702
2022-11-01 13:00:00,543.4474,1042.75,1008,1035.5,3016.208
2022-11-01 14:00:00,680.314,1253,1257,1241.5,3759.915
2022-11-01 15:00:00,408.0081,771.75,765,759.25,2296.803
2022-11-01 16:00:00,443.0992,783.5,808.25,786.5,2424.48
2022-11-01 17:00:00,169.5946,262,291,255.25,812.8135
2022-11-01 18:00:00,1.70039,5.5,5.75,5.5,11.57534
2022-11-01 19:00:00,0,0,0,0,-6.958837
2022-11-01 20:00:00,0,0,0,0,-6.973437
2022-11-01 21:00:00,0,0,0,0,-6.923989
2022-11-01 22:00:00,0,0,0,0,-6.932816
2022-11-01 23:00:00,0,0,0,0,-6.922029
2022-11-02 00:00:00,0,0,0,0,-6.939754
2022-11-02 01:00:00,0,0,0,0,-6.941317
2022-11-02 02:00:00,0,0,0,0,-6.929511
2022-11-02 03:00:00,0,0,0,0,-6.902369
2022-11-02 04:00:00,0,0,0,0,-6.893018
2022-11-02 05:00:00,0,0,0,0,-6.87165
2022-11-02 06:00:00,0,0,0,0,-6.798323
2022-11-02 07:00:00,2.474452,5,5.75,5.5,9.073718
2022-11-02 08:00:00,79.06069,138.25,139,125.25,393.887
2022-11-02 09:00:00,286.5109,565.25,532,497.75,1664.258
2022-11-02 10:00:00,411.1535,741,714.25,742,2341.522
2022-11-02 11:00:00,752.8907,1429.5,1455.5,1461.25,4379.569
2022-11-02 12:00:00,722.0485,1345,1394.25,1446.5,4176.205
2022-11-02 13:00:00,866.4464,1571.75,1601,1608.75,4777.987
2022-11-02 14:00:00,714.6827,1416.5,1330.25,1331.75,4077.176
2022-11-02 15:00:00,619.1765,1179.5,1179,1186.5,3495.59
2022-11-02 16:00:00,352.4699,610.75,649.75,657,1944.992
2022-11-02 17:00:00,92.46939,146.25,167.5,158.25,475.7083
2022-11-02 18:00:00,1.29467,3.25,3.25,3.25,3.507553
2022-11-02 19:00:00,0,0,0,0,-6.886639
2022-11-02 20:00:00,0,0,0,0,-6.932154
2022-11-02 21:00:00,0,0,0,0,-6.949585
2022-11-02 22:00:00,0,0,0,0,-6.914207
2022-11-02 23:00:00,0,0,0,0,-6.919323
2022-11-03 00:00:00,0,0,0,0,-6.911469
2022-11-03 01:00:00,0,0,0,0,-6.909592
2022-11-03 02:00:00,0,0,0,0,-6.939137
2022-11-03 03:00:00,0,0,0,0,-6.9176
2022-11-03 04:00:00,0,0,0,0,-6.880516
2022-11-03 05:00:00,0,0,0,0,-6.837395
2022-11-03 06:00:00,0,0,0,0,-6.815337
2022-11-03 07:00:00,4.66505,6,6.75,6.75,13.17028
2022-11-03 08:00:00,167.9574,247.5,267.25,212.75,720.9186
2022-11-03 09:00:00,396.9364,842,828.25,805.75,2472.892
2022-11-03 10:00:00,616.7484,1268.5,1186.25,1216.5,3665.187
2022-11-03 11:00:00,781.7767,1529.25,1527,1544.25,4576.874
2022-11-03 12:00:00,857.1535,1656.5,1657,1661,4958.221
2022-11-03 13:00:00,860.3572,1645,1641.75,1651.5,4924.242
2022-11-03 14:00:00,782.9955,1504,1503,1516.5,4517.063
2022-11-03 15:00:00,629.6761,1207.5,1220.25,1224.75,3655.501
2022-11-03 16:00:00,418.4767,772.25,811.75,791,2384.225
2022-11-03 17:00:00,162.1826,250.25,279,246.25,781.4625
2022-11-03 18:00:00,2.16484,6.75,7,6,13.66691
2022-11-03 19:00:00,0,0,0,0,-6.945704
2022-11-03 20:00:00,0,0,0,0,-6.985166
2022-11-03 21:00:00,0,0,0,0,-6.985747
2022-11-03 22:00:00,0,0,0,0,-6.928967
2022-11-03 23:00:00,0,0,0,0,-6.951956
2022-11-04 00:00:00,0,0,0,0,-6.947363
2022-11-04 01:00:00,0,0,0,0,-6.902305
2022-11-04 02:00:00,0,0,0,0,-6.915377
2022-11-04 03:00:00,0,0,0,0,-6.917974
2022-11-04 04:00:00,0,0,0,0,-6.905726
2022-11-04 05:00:00,0,0,0,0,-6.839807
2022-11-04 06:00:00,0,0,0,0,-6.802969
2022-11-04 07:00:00,3.896497,6,6.5,6.25,11.58471
2022-11-04 08:00:00,155.3842,228,242.25,199,660.2818
2022-11-04 09:00:00,382.9058,803.75,795.75,772.75,2369.597
2022-11-04 10:00:00,607.687,1207.5,1202.5,1213,3620.746
2022-11-04 11:00:00,763.3666,1473.25,1474,1484.75,4421.63
2022-11-04 12:00:00,869.8514,1550,1570.75,1494.5,4676.791
2022-11-04 13:00:00,627.6697,1071.75,1054.5,1075.5,3227.733
2022-11-04 14:00:00,392.7077,810,750.25,752,2287.874
2022-11-04 15:00:00,472.4099,815.25,897.25,911.5,2658.87
2022-11-04 16:00:00,303.7809,567,576.25,548.25,1650.547
2022-11-04 17:00:00,45.8647,73.25,77.25,75.25,224.7966
2022-11-04 18:00:00,2.260081,5.25,5.25,4.75,9.755447
2022-11-04 19:00:00,0,0,0,0,-6.939923
2022-11-04 20:00:00,0,0,0,0,-6.991367
2022-11-04 21:00:00,0,0,0,0,-6.968071
2022-11-04 22:00:00,0,0,0,0,-6.953615
2022-11-04 23:00:00,0,0,0,0,-6.951051
2022-11-05 00:00:00,0,0,0,0,-6.968373
2022-11-05 01:00:00,0,0,0,0,-6.919258
