"County Home Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85
2022-11-01 07:00:00,0.5547309,0.0001666667,0.0005,0,0.0005,0.001833333,0.0001666667,0,0.0003333333,0,0.0003333333,0,0.0001666667,0.0003333333,0,0.0006666667,0.001166667,0.0005,0.0001666667,0.002333333,0.001166667,0,0,0.001333333,0.0006666667,0.0006666667,0.0006666667,0.0001666667,0.0006666667,0.0005,0.0005,0.0001666667,0.0003333333,0.0008333334,0.0006666667,0,0.0001666667,0,0,0.0003333333,0.0008333334,0.0001666667,0.0006666667,0,0,0.0001666667,0,0.0008333334,0.0001666667,0.0006666667,0.0001666667,0.0005,0,0.0015,0,0.0003333333,0,0.001833333,0.0003333333,0.002166667,0.001166667,0.001833333,0,0.002333333,0.001,0.0015,0,0.001,0.0005,0.001,0,0,0.0005,0.0015,0.001333333,0.0006666667,0.001166667,0,0.0006666667,0.0005,0.0001666667,0.0006666667,0,0,-4.721935
2022-11-01 08:00:00,47.53128,0.7474999,0.7809584,0.8195418,0.78225,0.8276251,0.7563332,0,0.7775833,0,0.7860417,0.8317085,0.7747083,0.8292499,0.7984167,0.7973749,0.7890418,0.8496666,0.8532499,0.9095417,0.8865,0.6797499,0.7139167,0.8409169,0.8635415,0.8669167,0.8008334,0.7912917,0.8059999,0.7760416,0.7774584,0.7763333,0.8077916,0.7687083,0.8106249,0,0.8183751,0.6415834,0,0.7955832,0.8073334,0.764,0.7749584,0.7538332,0.7584167,0.80325,0,0.7637917,0.73075,0.8089584,0.7480832,0.8131667,0,0.8067917,0,0.8185416,0.7171667,0.8767502,0.8250418,0.8814167,0.8616666,0.8635416,0,0.8820415,0.8347501,0.8330418,0,0.8212499,0.7822083,0.8130832,0.7548334,0.6585417,0.7905416,0.8271248,0.8133751,0.8027083,0.7901667,0.7719583,0.782625,0.778125,0.7805417,0.7907082,0,0.7958751,59.12165
2022-11-01 09:00:00,149.9341,2.757917,2.965542,3.050042,2.861708,3.076334,2.878375,0,2.826,0,2.899791,3.118459,2.974083,3.100917,2.976792,3.078625,2.960625,3.208,3.118458,3.269333,3.223541,2.459,2.696542,3.114333,3.240917,3.150417,2.9485,2.8585,2.945375,2.805958,2.884333,2.808708,2.921917,2.795666,2.947625,0,3.033083,2.442584,0,2.952084,2.978,2.878458,2.9255,2.904417,2.916209,3.111959,0,3.06025,2.815666,3.124125,2.856916,3.108083,0,3.099709,0,3.1485,2.83575,3.384708,3.172875,3.394375,3.297667,3.418083,0,3.449333,3.261333,3.351542,0,3.201334,3.051333,3.154833,2.998458,2.587375,3.013333,3.155667,3.093667,3.094458,3.016625,3.061291,3.005833,3.058084,2.981209,3.065625,0,3.000166,222.6888
2022-11-01 10:00:00,497.0563,10.90579,11.63667,11.84108,11.30296,11.90921,11.42492,0,11.00429,0,11.26721,11.95425,11.60025,11.80808,11.42862,11.82213,11.41254,12.103,11.74663,12.20771,12.08313,9.132043,10.27971,11.99492,12.39562,12.05529,11.2855,11.03642,11.38746,10.98283,11.24046,10.92942,11.27254,10.893,11.32913,0,11.87658,9.720373,0,11.65088,11.58592,11.40579,11.43329,11.3545,11.52675,12.07783,0,12.04008,11.27867,12.17246,11.42275,12.20704,0,12.22196,0,12.39029,11.54379,13.34275,12.82508,13.372,13.07183,13.835,0,13.63883,13.21154,13.49275,0,12.68942,12.39933,12.42308,12.13292,10.12529,11.96775,12.22404,12.12571,12.033,11.82867,11.99642,11.81604,11.91921,11.67392,11.87467,0,11.51033,906.5403
2022-11-01 11:00:00,828.0851,18.59212,19.07329,19.37533,19.23608,19.55025,19.38221,0,18.70475,6.248209,19.19287,19.85817,19.88658,19.75392,19.67359,19.87016,19.79358,20.4815,20.40121,20.73796,20.56242,16.00671,17.43712,21.0005,21.04858,20.94296,19.04971,19.08933,19.15388,18.91721,18.79584,18.66908,18.75225,18.51204,18.80209,5.502418,19.70204,16.47804,6.024125,19.49908,19.00604,18.818,18.69925,18.68746,18.69513,19.12229,4.449125,18.95587,18.51429,19.11492,18.60729,19.19133,0,19.19525,3.857958,19.46387,18.67546,20.91042,20.75933,21.00067,20.71263,21.99692,3.759958,21.60975,21.52525,21.47183,4.766168,20.32808,20.43592,20.11188,20.10479,16.52821,19.90217,19.94121,20.2265,19.85383,19.87654,19.891,19.98875,19.81091,19.81087,19.8505,0,19.245,1466.338
2022-11-01 12:00:00,917.1863,20.17854,20.73512,21.05629,20.9065,21.24525,21.03879,15.82108,20.37521,21.24684,20.88979,21.61687,21.62575,21.55346,21.42388,21.67275,21.54821,22.41946,22.29642,22.71875,22.50671,17.60341,19.07625,22.99575,23.07467,22.95433,20.89025,20.92854,21.00271,20.73266,20.61433,20.48821,20.58029,20.35387,20.67992,20.58558,21.6595,18.04033,21.53354,21.40629,20.87609,20.68683,20.52517,20.27962,20.2475,20.7235,20.27079,20.51346,20.03833,20.70629,20.12938,20.80825,15.59375,20.81275,20.4725,21.07262,20.20838,22.56141,22.39017,22.70134,22.36134,23.79717,23.74038,23.35975,23.22692,23.20954,23.60409,21.94813,22.0265,21.73304,21.69975,17.89896,21.51304,21.62846,21.87233,21.55141,21.53437,21.60637,21.59896,21.49575,21.46692,21.55263,16.37691,21.07533,1745.583
2022-11-01 13:00:00,925.2095,20.45288,20.97388,21.29238,21.15304,21.51413,21.30283,21.33921,20.69963,21.62242,21.24358,22.00329,22.01221,21.98984,21.84996,22.10742,21.98917,22.9575,22.82962,23.25759,22.96534,18.19362,19.16404,23.49438,23.70083,23.56254,21.49217,21.42196,21.608,21.32025,21.20387,21.05308,21.18029,20.92113,21.31767,21.19596,22.31937,18.56179,22.21617,22.05221,21.5675,21.29667,21.1145,20.4415,20.43733,20.98009,20.55604,20.7485,20.25717,20.94429,20.36721,21.07433,21.01354,21.08946,20.72704,21.35163,20.46967,22.8275,22.63808,22.99313,22.59167,24.05421,23.91712,23.66721,23.48858,23.53517,23.85496,22.27729,22.33358,22.06812,22.01542,17.52442,21.86154,22.03271,22.24809,21.99992,21.9355,22.06846,22.03329,22.00779,21.94083,22.13879,22.27104,21.64112,1785.525
2022-11-01 14:00:00,860.694,19.20838,19.7135,20.0345,19.88984,20.26158,20.05883,20.10588,19.49454,20.40004,20.04621,20.82596,20.83912,20.82696,20.70721,20.96425,20.86279,21.80613,21.69287,22.07642,21.82667,20.69383,22.47692,22.54662,22.608,22.48604,20.47429,20.44125,20.584,20.34654,20.22254,20.08512,20.19767,19.97417,20.32979,20.21525,21.32375,17.71492,21.2053,21.06975,20.58038,20.32725,20.1365,19.09167,19.155,19.66492,19.23833,19.47371,18.97571,19.66354,19.09371,19.76279,19.68,19.77446,19.41921,20.04054,19.18592,21.44692,21.238,21.59362,21.19813,22.63141,22.57325,22.27875,22.10471,22.16283,22.51108,21.01484,21.04988,20.8215,20.75867,20.78938,20.63462,20.81508,21.02366,20.79012,20.72454,20.86358,20.83067,20.82663,20.77125,20.97412,21.09208,20.56466,1694.468
2022-11-01 15:00:00,729.382,16.51446,16.98525,17.29504,17.13508,17.51991,17.31617,17.4055,16.85408,17.69308,17.36987,18.14592,18.16438,18.17983,18.07942,18.36613,18.27762,19.13175,19.0295,19.33788,19.14867,18.20779,19.77512,19.81929,19.90104,19.80121,17.98962,17.96133,18.09325,17.88521,17.78254,17.66208,17.74283,17.55171,17.85759,17.73917,18.76291,15.57725,18.65383,18.56712,18.06963,17.86079,17.64692,16.25817,16.40084,16.85583,16.43354,16.70563,16.2415,16.87646,16.33171,16.96225,16.83954,16.9745,16.62741,17.21142,16.42279,18.44179,18.22208,18.55075,18.21396,19.44942,19.35996,19.21596,19.02496,19.12596,19.42504,18.15904,18.17879,18.01704,17.94308,18.01621,17.86283,18.02088,18.21375,18.02971,17.97958,18.12646,18.10108,18.11813,18.07179,18.265,18.39179,17.98566,1467.309
2022-11-01 16:00:00,357.1357,6.282917,8.027626,8.41825,7.518291,8.748459,8.138707,8.750876,8.256959,8.93321,8.625584,9.236168,9.111084,9.309458,9.143707,9.444208,9.302874,9.894209,9.757249,9.973,9.874292,9.456,10.28504,10.21054,10.31425,10.11613,9.363294,9.246876,9.412292,9.167708,9.230707,9.081501,9.169956,9.003875,9.29129,9.058249,9.283834,8.046749,9.280166,9.161958,8.93,8.711958,9.283709,6.128542,6.990208,8.211584,5.708334,8.187916,7.234374,8.298042,7.568792,8.329001,7.909,8.359042,7.901542,8.500168,7.861499,9.137293,8.484915,9.215874,8.968208,9.595293,8.633958,9.595792,9.212124,9.560541,9.326502,9.159499,8.930542,9.101793,8.857374,9.129375,8.928668,9.187624,9.132251,9.218917,9.08029,9.294375,9.171376,9.347292,9.200915,9.436417,9.491125,9.422085,717.4771
2022-11-01 17:00:00,192.7074,1.012083,3.218875,3.750667,1.80375,4.116625,2.128583,4.3345,2.492917,4.313208,2.952292,4.934625,3.844209,5.125583,3.997958,5.160667,4.053458,5.0725,4.19575,4.704208,4.5565,4.7855,4.731916,4.381416,4.488541,4.220541,4.134875,3.878792,4.035125,3.754,3.881417,3.718167,4.016833,3.760833,3.797,3.409167,3.862458,3.476958,3.926917,3.817417,3.735667,3.363583,4.573333,2.683667,2.803292,4.79675,0.8844166,4.813292,0.9090001,4.877459,0.93225,4.875625,1.181708,4.884167,1.525125,4.94675,1.698417,5.301458,1.190333,5.346209,5.005375,5.506167,1.369958,5.567916,2.277583,5.521583,2.416542,5.348917,2.583375,5.321417,2.871375,5.344708,3.38675,5.384916,3.32275,5.423542,3.39675,5.481833,3.628,5.513292,3.664667,5.549041,5.208375,5.515125,291.5666
2022-11-01 18:00:00,4.149942,0.07329166,0.09091667,0.105875,0.08195835,0.1116667,0.07412499,0.1169583,0.08645833,0.1176667,0.08691666,0.1141667,0.08324999,0.115625,0.09362501,0.1395,0.1239667,0.1549333,0.1410778,0.1810556,0.1688778,0.1491222,0.1714667,0.1432,0.1611667,0.1507444,0.1516667,0.1317222,0.1559556,0.1333222,0.1437333,0.1321556,0.1167083,0.09595834,0.1207917,0.1055417,0.1197917,0.07500001,0.118625,0.102375,0.1131667,0.09362501,0.1057083,0.1130778,0.1211556,0.1540667,0.09581112,0.1411667,0.09588889,0.1652667,0.1077889,0.1685,0.1151333,0.1674889,0.1086222,0.1697889,0.09655557,0.1808778,0.1284,0.1899,0.1566778,0.1749778,0.1299667,0.1887,0.1257,0.1742555,0.1358222,0.1809,0.1203667,0.1879222,0.1111111,0.1940333,0.1313222,0.2033222,0.1319222,0.196,0.1307222,0.1770111,0.1278556,0.1731333,0.1295444,0.1723667,0.1564222,0.1691333,2.767163
2022-11-01 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-01 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-01 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-01 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-01 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2022-11-02 07:00:00,0.5505728,0,0.001666667,0.002166667,0,0.002666667,0,0.002666667,0.0008333334,0.0045,0.0008333334,0,0,0,0,0.0001666667,0,0.001666667,0,0.005666667,0.004166667,0.001166667,0.0015,0.001333333,0.002666667,0.001,0.001666667,0.0003333333,0.001166667,0,0.001333333,0.0003333333,0.001833333,0,0.001333333,0.0005,0.001,0,0,0,0,0,0,0,0,0.001666667,0,0.0015,0,0.001833333,0,0.001833333,0,0.002166667,0,0.0025,0,0.002666667,0.0008333334,0.0045,0.004166667,0.002,0,0.002333333,0,0.001333333,0,0.0015,0,0.0015,0,0.0008333334,0,0.003166667,0,0.001,0,0.0001666667,0,0,0,0,0,0.0005,-4.663916
2022-11-02 08:00:00,41.44883,0.6762918,0.7776249,0.8170001,0.7131667,0.8212499,0.6938334,0.8371251,0.7210001,0.8443332,0.7286667,0.819875,0.7078751,0.811625,0.7279167,0.7804999,0.7085418,0.8324584,0.7777501,0.8976666,0.8658332,0.7688335,0.8487501,0.7524585,0.8398749,0.7762917,0.7877915,0.718,0.7946251,0.7080833,0.7661667,0.716125,0.7957915,0.7086667,0.7969167,0.730375,0.7945418,0.5777916,0.7999998,0.7223333,0.7798333,0.7210416,0.7476667,0.723125,0.7351668,0.812375,0.66425,0.7795415,0.6737499,0.8226668,0.6901667,0.8192083,0.7127916,0.8256667,0.7130417,0.8265416,0.672375,0.88125,0.7638752,0.9008332,0.8612498,0.861375,0.7677918,0.8804166,0.7665418,0.8307083,0.7794584,0.8142501,0.7185417,0.8119583,0.693125,0.7840418,0.7222083,0.8005002,0.7520833,0.7691668,0.7142085,0.7355417,0.70975,0,0.7008333,0.7440417,0.7320417,0.753375,63.69764
2022-11-02 09:00:00,274.2701,4.756625,5.953834,6.1115,5.225958,6.168917,5.623792,6.103917,5.501417,6.158458,5.726333,6.231875,5.841083,6.181334,5.778458,6.195583,5.7605,6.364917,5.900958,6.451167,6.355417,5.523417,6.442042,5.829167,6.432958,5.930209,5.858542,5.365084,5.848667,5.170042,5.766875,5.222583,5.766625,5.274708,5.773833,5.22825,5.972833,4.614,5.973083,5.661084,5.792167,5.63275,5.711875,4.767334,5.150958,6.016084,4.283417,6.001875,4.856542,6.07825,5.159459,6.077,5.387042,6.086667,5.567542,6.168917,5.485292,6.627333,5.891292,6.65675,6.491041,6.801,6.066458,6.78675,6.328291,6.679667,6.406542,6.332375,5.9525,6.23125,5.820042,6.131042,5.819958,6.103209,5.786667,5.845958,5.41225,5.62875,5.103667,0,5.0385,5.491209,5.247167,5.624042,498.7852
2022-11-02 10:00:00,320.3929,6.975208,7.747209,7.908125,7.369875,7.989958,7.530875,7.889001,7.299083,7.963249,7.531583,8.118043,7.787167,8.05771,7.725583,8.109207,7.736166,8.334083,8.017124,8.429334,8.314917,7.562042,8.470125,8.119458,8.464751,8.129375,7.670542,7.349167,7.665375,7.280583,7.538125,7.249333,7.522042,7.189167,7.544834,7.238042,7.836625,6.337583,7.822584,7.589375,7.582458,7.415417,7.469334,6.934542,7.323208,7.759708,6.918209,7.745291,7.053542,7.83625,7.152584,7.816625,7.350459,7.820417,7.346792,7.941957,7.238125,8.536668,8.026917,8.554459,8.332541,8.822083,8.375791,8.774666,8.352625,8.659083,8.485209,8.199291,7.865916,8.077959,7.775959,7.993041,7.709708,7.998209,7.862126,7.914124,7.683167,7.858708,7.537125,2.356125,7.444167,7.660041,7.600375,7.603542,610.9254
2022-11-02 11:00:00,437.6437,9.853707,10.60492,10.78458,10.22287,10.90254,10.4305,10.76308,10.10879,10.86937,10.414,11.10096,10.80983,11.04338,10.724,11.11192,10.75183,11.4435,11.13734,11.56838,11.44437,10.54862,11.67029,11.36308,11.67187,11.37433,10.56883,10.29338,10.58033,10.21492,10.39587,10.14112,10.39825,10.07487,10.43525,10.161,10.86617,8.887708,10.82958,10.64237,10.51025,10.33488,10.37763,9.832956,10.00258,10.55325,9.650002,10.48813,9.663168,10.61004,9.812501,10.58634,10.09471,10.61046,10.07246,10.77913,9.94104,11.59062,10.99933,11.61717,11.355,12.04029,11.50779,11.95242,11.44871,11.83754,11.64504,11.23583,10.84033,11.09958,10.73421,11.01779,10.661,11.03121,10.86204,10.9565,10.65046,10.92133,10.66567,10.88566,10.56646,10.88883,10.8235,10.61425,841.7695
2022-11-02 12:00:00,343.1744,7.445417,7.959458,8.116917,7.715667,8.224083,7.839167,8.122833,7.622292,8.232708,7.863833,8.413417,8.180874,8.392625,8.130958,8.441916,8.172083,8.714541,8.470419,8.838292,8.741917,8.086583,8.92625,8.666207,8.922667,8.687126,8.0615,7.842792,8.024958,7.744166,7.8855,7.695208,7.940416,7.672292,8.001375,7.789333,8.343793,6.81975,8.320292,8.156668,8.082583,7.914333,7.969,7.465667,7.547208,7.942125,7.353,7.896125,7.340375,8.025541,7.446333,7.997458,7.660458,8.000292,7.62125,8.145291,7.532834,8.754207,8.336541,8.751583,8.536665,9.049335,8.696291,9.014666,8.661792,8.911709,8.800543,8.48321,8.212957,8.375333,8.112334,8.325876,8.088,8.345084,8.242834,8.286708,8.104584,8.259583,8.127293,8.233749,8.049292,8.257915,8.241666,8.092958,620.7418
