Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Inverter_84,Inverter_85,Inverter_86,Inverter_87,Inverter_88,Inverter_89,Inverter_90,Inverter_91,Inverter_92,Inverter_93,Inverter_94,Inverter_95,Inverter_96,Inverter_97,Inverter_98,Inverter_99,Inverter_100,Inverter_101,Inverter_102,Inverter_103,Inverter_104,Inverter_105,Inverter_106,Inverter_107,Inverter_108,Inverter_109,Inverter_110,Inverter_111,Inverter_112,Inverter_113,Inverter_114,Inverter_115,Inverter_116,Inverter_117,Inverter_118,Inverter_119,Inverter_120,Inverter_121,Inverter_122,Inverter_123,Inverter_124,Inverter_125,Inverter_126,Inverter_127,Inverter_128,Inverter_129,Inverter_130,Inverter_131,Inverter_132,Inverter_133,Inverter_134,Inverter_135,Inverter_136,Inverter_137,Inverter_138,Inverter_139,Inverter_140,Inverter_141,Inverter_142,Inverter_143,Inverter_144,Inverter_145,Inverter_146,Inverter_147,Inverter_148,Inverter_149,Inverter_150,Inverter_151,Inverter_152,Inverter_153,Inverter_154,Inverter_155,Inverter_156,Inverter_157,Inverter_158,Inverter_159,Inverter_160,Inverter_161,Inverter_162,Inverter_163,Inverter_164,Inverter_165,Inverter_166,Inverter_167,Inverter_168,Inverter_169,Inverter_170,Inverter_171,Inverter_172,Inverter_173,Inverter_174,Inverter_175,Inverter_176,Inverter_177,Avg_Top_20%,Expected Sum
2023-01-01 00:00:00,0.0,-8.35079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-01-01 01:00:00,0.0,-8.283677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-01-01 02:00:00,0.0,-8.187585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-01-01 03:00:00,0.0,-8.194366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-01-01 04:00:00,0.0,-8.177597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-01-01 05:00:00,0.0,-8.174642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-01-01 06:00:00,0.0,-8.185316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2023-01-01 07:00:00,2.281672,-2.303251,0.05168099,0.04687233,0.05121737,0.05255301,0.05315134,0.05113594,0.05054622,0.04439761,0.05004618,0.04373157,0.04939163,0.04526742,0.04797927,0.04829925,0.04794734,0.04681987,0.03952475,0.04447189,0.04470091,0.04509721,0.04520147,0.0386719,0.04500014,0.04375622,0.04516843,0.04370996,0.04438176,0.04509928,0.0497157,0.0501929,0.01793576,0.05089779,0.05093383,0.05256867,0.05133175,0.04622468,0.04646046,0.04602145,0.04486478,0.04834376,0.04658489,0.0474132,0.04691441,0.04851929,0.04551251,0.04767751,0.04875455,0.04386065,0.04470764,0.04487841,0.04390253,0.04598084,0.04482148,0.04661361,0.04533506,0.03933818,0.04875797,0.0543335,0.05005623,0.05084171,0.04932037,0.04961782,0.04996314,0.0504456,0.05000449,0.04948629,0.04868107,0.04903699,0.04938475,0.0516118,0.0480401,0.04526632,0.04819173,0.04660528,0.05185438,0.05112987,0.04787082,0.04805299,0.04742881,0.04747901,0.04785253,0.04847514,0.04866253,0.04798806,0.02049808,0.02090973,0.05073484,0.04895499,0.04899972,0.04954965,0.04827622,0.0480917,0.04900166,0.04723924,0.04915417,0.04827887,0.05448553,0.04856465,0.04905199,0.05114301,0.05028344,0.04951505,0.05053154,0.04759323,0.05238055,0.05147042,0.05213986,0.05078815,0.04978872,0.05190874,0.05005752,0.04862815,0.05443967,0.05350151,0.05886497,0.05247266,0.04687744,0.04645304,0.04953876,0.04705783,0.04812029,0.04829482,0.04827479,0.05219677,0.0509277,0.04696117,0.02023743,0.04686224,0.04591742,0.02021096,0.04981763,0.04746398,0.04941479,0.05095542,0.04540465,0.04772481,0.04959951,0.04782895,0.04964539,0.0480583,0.04946784,0.0474599,0.04833665,0.04660908,0.04674923,0.02312847,0.04826387,0.04629871,0.01359756,0.04786975,0.04636279,0.04598437,0.04494438,0.04589563,0.04432916,0.04683442,0.04528924,0.04633276,0.04594483,0.0472387,0.04072036,0.04795196,0.04748832,0.04959148,0.02074428,0.0476095,0.04721615,0.04809582,0.04691257,0.04893775,0.04878832,0.04811977,0.05333469,0.04515807,0.04666282,0.04949985,0.05055543,,8.29403365
2023-01-01 08:00:00,10.86271,35.53725,0.2899699,0.2866349,0.2882482,0.2990963,0.3086205,0.3014306,0.3065295,0.3030857,0.2987028,0.2960163,0.306816,0.2993584,0.332762,0.3270956,0.3171788,0.3243305,0.3036595,0.2891613,0.2986005,0.2976884,0.3025537,0.3013588,0.3084148,0.3030362,0.3062278,0.2948475,0.309301,0.3097306,0.3171513,0.3192311,0.2057068,0.3245717,0.3176285,0.3254716,0.3283655,0.3226052,0.3236054,0.323216,0.3167015,0.3263154,0.3227206,0.3148861,0.3131813,0.3222125,0.3148106,0.308926,0.3129082,0.2972502,0.2989575,0.3026347,0.2963291,0.3065211,0.2925458,0.3051347,0.3042834,0.3090717,0.2657841,0.2625989,0.2703451,0.2684635,0.2599727,0.2630612,0.2645229,0.2702993,0.2674651,0.2691043,0.2795002,0.2784922,0.2749933,0.2656967,0.2624099,0.2525996,0.2666994,0.254996,0.3025802,0.2983771,0.2973532,0.2855483,0.2749114,0.2687858,0.2550045,0.2422446,0.2490229,0.239275,0.1621959,0.1696209,0.2983649,0.3012351,0.2983505,0.306198,0.3021052,0.3050175,0.2980034,0.2832627,0.3117953,0.3047761,0.3090309,0.3020279,0.3135278,0.2968059,0.2634749,0.2606743,0.2553817,0.2471013,0.2878016,0.3092357,0.3149186,0.3107271,0.3086531,0.3138154,0.3244147,0.3212022,0.3289586,0.3412561,0.3217112,0.3127513,0.2387619,0.2450705,0.2718483,0.2630458,0.2668462,0.275214,0.2739146,0.2695551,0.2657234,0.2678525,0.1749211,0.2674957,0.2633463,0.1754541,0.270195,0.2647514,0.2674738,0.3218116,0.3110243,0.3040511,0.296555,0.2725259,0.2828835,0.2535,0.2645133,0.2565082,0.2540045,0.2518026,0.2637733,0.1725225,0.2644508,0.2663646,0.1804916,0.2612632,0.2581244,0.2560155,0.2488927,0.2532504,0.2457342,0.2582665,0.2486946,0.2576026,0.2505233,0.2866266,0.293848,0.3111659,0.2937144,0.2907415,0.1679612,0.2578161,0.2569613,0.2534076,0.2484338,0.2626813,0.2600357,0.2588373,0.2615287,0.2524344,0.255802,0.2589861,0.26989,,49.8953946
2023-01-01 09:00:00,135.6707,633.4534,3.519941,3.436894,3.555942,3.50654,3.569727,3.592613,3.610225,3.554542,3.612555,3.561115,3.616624,3.567016,3.865137,3.786053,3.8122,3.766016,3.535958,3.420948,3.551125,3.495231,3.575207,3.471271,3.60446,3.540804,3.679259,3.547185,3.696235,3.634569,3.818883,3.749322,2.543381,3.906001,3.838305,3.905279,3.908857,3.881223,3.849757,3.889079,3.862779,3.900549,3.907521,3.89035,3.885383,3.8818,3.887711,3.835882,3.843867,3.691767,3.678859,3.743091,3.708128,3.71121,3.689562,3.727725,3.730326,3.742671,7.561864,3.428431,3.522687,3.448341,3.532494,3.464842,3.509413,3.540979,3.568639,3.530338,3.61209,3.571839,3.584334,3.56088,3.348957,3.30552,3.414841,3.381913,3.521158,3.483637,3.48317,3.459687,3.47856,3.441302,3.493777,3.43798,3.446301,3.400618,2.310708,2.324321,3.732836,3.735415,3.746155,3.720241,3.765497,3.741262,3.798071,3.72528,3.827723,3.77196,3.817942,3.804784,3.725708,3.667354,3.679399,3.627939,3.535928,3.483494,3.735967,3.760273,3.843575,3.811642,3.7471,3.670372,3.787703,3.723905,3.718671,3.637165,3.729553,3.625409,3.459927,3.409665,3.680672,3.603531,3.664778,3.665021,3.717049,3.680676,3.667469,3.631543,2.437383,3.661108,3.609061,2.415513,3.736398,3.722533,3.728802,3.734123,3.830813,3.771828,3.848866,3.746162,3.827795,3.734836,3.831923,3.733795,3.77622,3.679732,3.720186,2.450533,3.719082,3.591151,2.447661,3.485639,3.482253,3.463813,3.381147,3.466765,3.382811,3.459297,3.390769,3.435393,3.362449,3.560946,3.47536,3.859333,3.779071,3.830642,2.507539,3.785471,3.766114,3.784554,3.705769,3.711273,3.680151,3.688813,3.630724,3.65619,3.632085,3.574375,3.624742,3.950258805555557,640.661927
